game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-19,401857078,Jordan Harrison,Portland Fire,G,False,9.0,5.0,3.0,2.0,0.0,0.0,0.0,,,,,,,-10.0,2026-07-19T10:03:33.697844
2026-07-19,401857078,Teja Oblak,Portland Fire,G,False,10.0,2.0,0.0,1.0,0.0,0.0,1.0,,,,,,,-7.0,2026-07-19T10:03:33.697850
2026-07-19,401857078,Megan Gustafson,Portland Fire,C,False,,,,,,,,,,,,,,,2026-07-19T10:03:33.697854
2026-07-19,401857078,Karlie Samuelson,Portland Fire,G,False,,,,,,,,,,,,,,,2026-07-19T10:03:33.697857
2026-07-19,401857078,Holly Winterburn,Portland Fire,G,False,,,,,,,,,,,,,,,2026-07-19T10:03:33.697861
2026-07-19,401857078,Natasha Howard,Minnesota Lynx,F,True,25.0,16.0,7.0,3.0,1.0,3.0,0.0,,,,,,,10.0,2026-07-19T10:03:33.697868
2026-07-19,401857078,Nia Coffey,Minnesota Lynx,F,True,20.0,9.0,3.0,1.0,0.0,0.0,0.0,,,,,,,5.0,2026-07-19T10:03:33.697874
2026-07-19,401857078,Kayla McBride,Minnesota Lynx,G,True,32.0,24.0,3.0,0.0,0.0,0.0,2.0,,,,,,,8.0,2026-07-19T10:03:33.697879
2026-07-19,401857078,Courtney Williams,Minnesota Lynx,G,True,32.0,15.0,2.0,7.0,2.0,0.0,2.0,,,,,,,12.0,2026-07-19T10:03:33.697885
2026-07-19,401857078,Olivia Miles,Minnesota Lynx,G,True,34.0,14.0,4.0,10.0,0.0,4.0,2.0,,,,,,,2.0,2026-07-19T10:03:33.697890
2026-07-19,401857078,Dorka Juhasz,Minnesota Lynx,F,False,21.0,12.0,5.0,5.0,0.0,1.0,0.0,,,,,,,-6.0,2026-07-19T10:03:33.697896
2026-07-19,401857078,Antonia Delaere,Minnesota Lynx,F,False,10.0,5.0,3.0,1.0,0.0,0.0,0.0,,,,,,,4.0,2026-07-19T10:03:33.697901
2026-07-19,401857078,Anastasiia Olairi Kosu,Minnesota Lynx,F,False,14.0,4.0,5.0,0.0,2.0,0.0,2.0,,,,,,,7.0,2026-07-19T10:03:33.697906
2026-07-19,401857078,Maya Caldwell,Minnesota Lynx,G,False,8.0,2.0,1.0,2.0,1.0,0.0,1.0,,,,,,,-2.0,2026-07-19T10:03:33.697916
2026-07-19,401857078,Eliska Hamzova,Minnesota Lynx,G,False,3.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,0.0,2026-07-19T10:03:33.697922
2026-07-19,401857078,Napheesa Collier,Minnesota Lynx,F,False,,,,,,,,,,,,,,,2026-07-19T10:03:33.697926
2026-07-19,401857078,Emma Cechova,Minnesota Lynx,F,False,,,,,,,,,,,,,,,2026-07-19T10:03:33.697930
2026-07-19,401857079,Michaela Onyenwere,Washington Mystics,F,True,34.0,9.0,3.0,5.0,0.0,0.0,0.0,,,,,,,-1.0,2026-07-19T10:03:34.775392
2026-07-19,401857079,Kiki Iriafen,Washington Mystics,F,True,24.0,6.0,2.0,0.0,0.0,2.0,1.0,,,,,,,-1.0,2026-07-19T10:03:34.775405
2026-07-19,401857079,Shakira Austin,Washington Mystics,C,True,31.0,18.0,16.0,1.0,0.0,1.0,3.0,,,,,,,0.0,2026-07-19T10:03:34.775412
2026-07-19,401857079,Sonia Citron,Washington Mystics,G,True,30.0,12.0,1.0,4.0,2.0,1.0,3.0,,,,,,,-10.0,2026-07-19T10:03:34.775418
2026-07-19,401857079,Georgia Amoore,Washington Mystics,G,True,25.0,8.0,3.0,4.0,1.0,0.0,3.0,,,,,,,3.0,2026-07-19T10:03:34.775424
2026-07-19,401857079,Angela Dugalic,Washington Mystics,F,False,3.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,-3.0,2026-07-19T10:03:34.775429
2026-07-19,401857079,Lauren Betts,Washington Mystics,C,False,21.0,6.0,4.0,1.0,0.0,1.0,0.0,,,,,,,-6.0,2026-07-19T10:03:34.775435
2026-07-19,401857079,Cotie McMahon,Washington Mystics,G,False,18.0,6.0,5.0,3.0,1.0,0.0,0.0,,,,,,,6.0,2026-07-19T10:03:34.775440
2026-07-19,401857079,Darianna Littlepage-Buggs,Washington Mystics,G,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,2026-07-19T10:03:34.775445
2026-07-19,401857079,Cassandre Prosper,Washington Mystics,G,False,7.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,-4.0,2026-07-19T10:03:34.775451
2026-07-19,401857079,Alicia Florez,Washington Mystics,G,False,7.0,4.0,0.0,0.0,1.0,0.0,1.0,,,,,,,-9.0,2026-07-19T10:03:34.775456
2026-07-19,401857079,Rori Harmon,Washington Mystics,G,False,,,,,,,,,,,,,,,2026-07-19T10:03:34.775460
2026-07-19,401857079,Lucy Olsen,Washington Mystics,G,False,,,,,,,,,,,,,,,2026-07-19T10:03:34.775464
2026-07-19,401857079,Kayla Thornton,Golden State Valkyries,F,True,27.0,11.0,4.0,1.0,1.0,0.0,0.0,,,,,,,11.0,2026-07-19T10:03:34.775471
2026-07-19,401857079,Gabby Williams,Golden State Valkyries,F,True,28.0,18.0,3.0,5.0,3.0,0.0,1.0,,,,,,,10.0,2026-07-19T10:03:34.775477
2026-07-19,401857079,Cecilia Zandalasini,Golden State Valkyries,F,True,26.0,6.0,1.0,1.0,1.0,0.0,2.0,,,,,,,9.0,2026-07-19T10:03:34.775483
2026-07-19,401857079,Kiah Stokes,Golden State Valkyries,C,True,22.0,3.0,4.0,0.0,0.0,1.0,0.0,,,,,,,0.0,2026-07-19T10:03:34.775488
2026-07-19,401857079,Veronica Burton,Golden State Valkyries,G,True,33.0,11.0,5.0,11.0,2.0,0.0,1.0,,,,,,,16.0,2026-07-19T10:03:34.775494
2026-07-19,401857079,Laeticia Amihere,Golden State Valkyries,F,False,13.0,1.0,5.0,1.0,1.0,1.0,0.0,,,,,,,-5.0,2026-07-19T10:03:34.775499
2026-07-19,401857079,Janelle Salaun,Golden State Valkyries,F,False,18.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,,,,4.0,2026-07-19T10:03:34.775504
2026-07-19,401857079,Tiffany Hayes,Golden State Valkyries,G,False,12.0,7.0,1.0,1.0,0.0,0.0,1.0,,,,,,,-3.0,2026-07-19T10:03:34.775510
2026-07-19,401857079,Kaila Charles,Golden State Valkyries,G,False,15.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,,,,-6.0,2026-07-19T10:03:34.775515
2026-07-19,401857079,Kaitlyn Chen,Golden State Valkyries,G,False,7.0,2.0,0.0,1.0,0.0,0.0,2.0,,,,,,,-11.0,2026-07-19T10:03:34.775520
2026-07-19,401857079,Nadia Fingall,Golden State Valkyries,C,False,,,,,,,,,,,,,,,2026-07-19T10:03:34.775524
