game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-07-10,401857051,Mackenzie Holmes,Seattle Storm,F,False,,,,,,,,,,,,,,,2026-07-10T11:22:29.253276
2026-07-10,401857051,Taylor Thierry,Seattle Storm,F,False,,,,,,,,,,,,,,,2026-07-10T11:22:29.253280
2026-07-10,401857051,Naz Hillmon,Atlanta Dream,F,True,29.0,7.0,2.0,1.0,3.0,0.0,1.0,,,,,,,11.0,2026-07-10T11:22:29.253289
2026-07-10,401857051,Angel Reese,Atlanta Dream,F,True,30.0,18.0,11.0,2.0,2.0,0.0,3.0,,,,,,,8.0,2026-07-10T11:22:29.253295
2026-07-10,401857051,Allisha Gray,Atlanta Dream,G,True,32.0,22.0,3.0,5.0,1.0,1.0,3.0,,,,,,,15.0,2026-07-10T11:22:29.253300
2026-07-10,401857051,Jordin Canada,Atlanta Dream,G,True,34.0,14.0,9.0,8.0,3.0,1.0,2.0,,,,,,,10.0,2026-07-10T11:22:29.253305
2026-07-10,401857051,Rhyne Howard,Atlanta Dream,G,True,35.0,19.0,4.0,2.0,4.0,2.0,3.0,,,,,,,7.0,2026-07-10T11:22:29.253310
2026-07-10,401857051,Sika Kone,Atlanta Dream,F,False,11.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,2026-07-10T11:22:29.253316
2026-07-10,401857051,Madina Okot,Atlanta Dream,C,False,9.0,5.0,6.0,0.0,1.0,0.0,2.0,,,,,,,2.0,2026-07-10T11:22:29.253321
2026-07-10,401857051,Te-Hina Paopao,Atlanta Dream,G,False,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-1.0,2026-07-10T11:22:29.253327
2026-07-10,401857051,Isobel Borlase,Atlanta Dream,G,False,10.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,3.0,2026-07-10T11:22:29.253334
2026-07-10,401857051,Brionna Jones,Atlanta Dream,F,False,,,,,,,,,,,,,,,2026-07-10T11:22:29.253338
2026-07-10,401857051,Shatori Walker-Kimbrough,Atlanta Dream,G,False,,,,,,,,,,,,,,,2026-07-10T11:22:29.253341
2026-07-10,401857051,Aaliyah Nye,Atlanta Dream,G,False,,,,,,,,,,,,,,,2026-07-10T11:22:29.253347
2026-07-10,401857052,Monique Billings,Indiana Fever,F,True,15.0,2.0,2.0,0.0,0.0,0.0,1.0,,,,,,,-8.0,2026-07-10T11:22:30.333572
2026-07-10,401857052,Aliyah Boston,Indiana Fever,C,True,38.0,21.0,9.0,0.0,1.0,1.0,1.0,,,,,,,7.0,2026-07-10T11:22:30.333594
2026-07-10,401857052,Kelsey Mitchell,Indiana Fever,G,True,35.0,29.0,2.0,8.0,3.0,1.0,0.0,,,,,,,4.0,2026-07-10T11:22:30.333600
2026-07-10,401857052,Tyasha Harris,Indiana Fever,G,True,22.0,15.0,1.0,5.0,2.0,1.0,1.0,,,,,,,4.0,2026-07-10T11:22:30.333606
2026-07-10,401857052,Lexie Hull,Indiana Fever,G,True,18.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-3.0,2026-07-10T11:22:30.333611
2026-07-10,401857052,Myisha Hines-Allen,Indiana Fever,F,False,7.0,0.0,3.0,0.0,0.0,0.0,3.0,,,,,,,1.0,2026-07-10T11:22:30.333617
2026-07-10,401857052,Makayla Timpson,Indiana Fever,F,False,15.0,0.0,5.0,1.0,0.0,1.0,0.0,,,,,,,9.0,2026-07-10T11:22:30.333622
2026-07-10,401857052,Sophie Cunningham,Indiana Fever,G,False,29.0,9.0,2.0,2.0,1.0,0.0,1.0,,,,,,,5.0,2026-07-10T11:22:30.333627
2026-07-10,401857052,Raven Johnson,Indiana Fever,G,False,23.0,6.0,6.0,2.0,1.0,0.0,3.0,,,,,,,-4.0,2026-07-10T11:22:30.333632
2026-07-10,401857052,Grace VanSlooten,Indiana Fever,F,False,,,,,,,,,,,,,,,2026-07-10T11:22:30.333637
2026-07-10,401857052,Damiris Dantas,Indiana Fever,C,False,,,,,,,,,,,,,,,2026-07-10T11:22:30.333641
2026-07-10,401857052,Caitlin Clark,Indiana Fever,G,False,,,,,,,,,,,,,,,2026-07-10T11:22:30.333644
2026-07-10,401857052,Bree Hall,Indiana Fever,G,False,,,,,,,,,,,,,,,2026-07-10T11:22:30.333648
2026-07-10,401857052,DeWanna Bonner,Phoenix Mercury,F,True,27.0,9.0,7.0,2.0,1.0,0.0,1.0,,,,,,,-11.0,2026-07-10T11:22:30.333656
2026-07-10,401857052,Alyssa Thomas,Phoenix Mercury,F,True,33.0,22.0,6.0,7.0,1.0,1.0,1.0,,,,,,,-5.0,2026-07-10T11:22:30.333662
2026-07-10,401857052,Valeriane Ayayi,Phoenix Mercury,F,True,30.0,10.0,2.0,3.0,0.0,0.0,2.0,,,,,,,-10.0,2026-07-10T11:22:30.333667
2026-07-10,401857052,Kahleah Copper,Phoenix Mercury,G,True,32.0,22.0,5.0,2.0,1.0,0.0,1.0,,,,,,,-8.0,2026-07-10T11:22:30.333672
2026-07-10,401857052,Lexi Held,Phoenix Mercury,G,True,12.0,0.0,0.0,4.0,0.0,0.0,1.0,,,,,,,-3.0,2026-07-10T11:22:30.333678
2026-07-10,401857052,Marta Suarez,Phoenix Mercury,F,False,11.0,10.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.0,2026-07-10T11:22:30.333684
2026-07-10,401857052,Noemie Brochant,Phoenix Mercury,F,False,19.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,12.0,2026-07-10T11:22:30.333689
2026-07-10,401857052,Sami Whitcomb,Phoenix Mercury,G,False,11.0,2.0,4.0,1.0,1.0,0.0,1.0,,,,,,,8.0,2026-07-10T11:22:30.333694
2026-07-10,401857052,Monique Akoa Makani,Phoenix Mercury,G,False,24.0,14.0,0.0,3.0,0.0,0.0,4.0,,,,,,,-3.0,2026-07-10T11:22:30.333699
2026-07-10,401857052,Natasha Mack,Phoenix Mercury,F,False,,,,,,,,,,,,,,,2026-07-10T11:22:30.333703
2026-07-10,401857052,Kyara Linskens,Phoenix Mercury,C,False,,,,,,,,,,,,,,,2026-07-10T11:22:30.333706
2026-07-10,401857052,Shay Ciezki,Phoenix Mercury,G,False,,,,,,,,,,,,,,,2026-07-10T11:22:30.333710
2026-07-10,401857052,Quionche Carter,Phoenix Mercury,G,False,,,,,,,,,,,,,,,2026-07-10T11:22:30.333714
2026-07-10,401857053,Stephanie Talbot,Las Vegas Aces,F,True,17.0,0.0,2.0,1.0,1.0,0.0,1.0,,,,,,,-5.0,2026-07-10T11:22:31.484023
2026-07-10,401857053,NaLyssa Smith,Las Vegas Aces,F,True,28.0,16.0,2.0,0.0,2.0,0.0,0.0,,,,,,,8.0,2026-07-10T11:22:31.484044
2026-07-10,401857053,A'ja Wilson,Las Vegas Aces,C,True,30.0,32.0,10.0,3.0,2.0,2.0,1.0,,,,,,,25.0,2026-07-10T11:22:31.484051
2026-07-10,401857053,Chelsea Gray,Las Vegas Aces,G,True,34.0,8.0,1.0,7.0,3.0,0.0,2.0,,,,,,,14.0,2026-07-10T11:22:31.484057
2026-07-10,401857053,Jackie Young,Las Vegas Aces,G,True,31.0,19.0,4.0,11.0,3.0,1.0,3.0,,,,,,,18.0,2026-07-10T11:22:31.484063
2026-07-10,401857053,Cheyenne Parker-Tyus,Las Vegas Aces,F,False,5.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,-12.0,2026-07-10T11:22:31.484068
2026-07-10,401857053,Brianna Turner,Las Vegas Aces,F,False,14.0,2.0,3.0,0.0,0.0,2.0,1.0,,,,,,,-2.0,2026-07-10T11:22:31.484074
2026-07-10,401857053,Kierstan Bell,Las Vegas Aces,F,False,12.0,5.0,4.0,1.0,0.0,0.0,1.0,,,,,,,-10.0,2026-07-10T11:22:31.484080
2026-07-10,401857053,Jewell Loyd,Las Vegas Aces,G,False,29.0,6.0,1.0,0.0,2.0,0.0,1.0,,,,,,,4.0,2026-07-10T11:22:31.484085
2026-07-10,401857053,Janiah Barker,Las Vegas Aces,F,False,,,,,,,,,,,,,,,2026-07-10T11:22:31.484089
2026-07-10,401857053,Dana Evans,Las Vegas Aces,G,False,,,,,,,,,,,,,,,2026-07-10T11:22:31.484093
2026-07-10,401857053,Justine Pissott,Las Vegas Aces,G,False,,,,,,,,,,,,,,,2026-07-10T11:22:31.484097
2026-07-10,401857053,Bridget Carleton,Portland Fire,F,True,28.0,9.0,6.0,3.0,1.0,0.0,2.0,,,,,,,-5.0,2026-07-10T11:22:31.484105
2026-07-10,401857053,Emily Engstler,Portland Fire,F,True,29.0,10.0,7.0,2.0,1.0,2.0,1.0,,,,,,,-4.0,2026-07-10T11:22:31.484111
2026-07-10,401857053,Megan Gustafson,Portland Fire,C,True,26.0,11.0,3.0,0.0,1.0,1.0,1.0,,,,,,,7.0,2026-07-10T11:22:31.484116
2026-07-10,401857053,Sarah Ashlee Barker,Portland Fire,G,True,25.0,8.0,6.0,3.0,1.0,0.0,1.0,,,,,,,8.0,2026-07-10T11:22:31.484122
2026-07-10,401857053,Carla Leite,Portland Fire,G,True,21.0,13.0,3.0,5.0,0.0,0.0,5.0,,,,,,,3.0,2026-07-10T11:22:31.484127
2026-07-10,401857053,Frieda Buhner,Portland Fire,F,False,16.0,6.0,1.0,0.0,2.0,0.0,3.0,,,,,,,-11.0,2026-07-10T11:22:31.484132
2026-07-10,401857053,Nyadiew Puoch,Portland Fire,F,False,13.0,4.0,2.0,1.0,0.0,0.0,1.0,,,,,,,-1.0,2026-07-10T11:22:31.484137
2026-07-10,401857053,Luisa Geiselsoder,Portland Fire,C,False,6.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,2026-07-10T11:22:31.484143
2026-07-10,401857053,Serah Williams,Portland Fire,C,False,6.0,2.0,0.0,1.0,0.0,0.0,1.0,,,,,,,-1.0,2026-07-10T11:22:31.484148
2026-07-10,401857053,Karlie Samuelson,Portland Fire,G,False,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-26.0,2026-07-10T11:22:31.484153
2026-07-10,401857053,Holly Winterburn,Portland Fire,G,False,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,2026-07-10T11:22:31.484158
2026-07-10,401857053,Teja Oblak,Portland Fire,G,False,17.0,11.0,1.0,2.0,2.0,0.0,2.0,,,,,,,-19.0,2026-07-10T11:22:31.484163
