game_id,game_date,team,player,position,minutes,fgm,fga,threes,fta,ftm,reb,ast,stl,blk,tov,pf,pts,opponent,opponent_abbr,team_abbr,team_logo,source
401857089,2026-07-22,Washington Mystics,Lucy Olsen,G,,,,,,,,,,,,,,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Washington Mystics,Michaela Onyenwere,F,30,2,4,2,4,4,1,3,1,0,0,4,10,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Las Vegas Aces,NaLyssa Smith,F,22,2,4,0,1,0,3,0,2,3,0,5,4,Washington Mystics,WSH,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857089,2026-07-22,Washington Mystics,Rori Harmon,G,,,,,,,,,,,,,,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Washington Mystics,Shakira Austin,C,29,10,18,0,9,5,6,3,0,0,1,3,25,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Washington Mystics,Sonia Citron,G,32,7,16,1,6,5,4,8,1,0,6,2,20,Las Vegas Aces,LV,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,wehoop_espn
401857089,2026-07-22,Las Vegas Aces,Stephanie Talbot,F,9,1,1,0,0,0,0,0,0,0,0,0,2,Washington Mystics,WSH,LV,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Aaliyah Edwards,F,,,,,,,,,,,,,,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Aliyah Boston,C,20,10,14,0,4,2,6,5,3,0,2,2,22,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Aneesah Morrow,F,21,5,10,0,0,0,8,2,1,1,1,3,10,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Brittney Griner,C,,,,,,,,,,,,,,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Caitlin Clark,G,27,8,13,5,6,6,2,11,1,1,6,2,27,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Charlisse Leger-Walker,G,27,0,3,0,1,1,2,4,0,0,4,4,1,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Damiris Dantas,C,,,,,,,,,,,,,,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
