game_date,game_id,player,team,position,starter,minutes,pts,reb,ast,stl,blk,tov,fgm,fga,threes,threes_att,ftm,fta,plus_minus,scraped_at
2026-08-01,401857106,Sabrina Ionescu,New York Liberty,G,True,35.0,27.0,7.0,10.0,1.0,0.0,3.0,,,,,,,6.0,2026-08-02T10:13:48.565276
2026-08-01,401857106,Pauline Astier,New York Liberty,G,True,21.0,6.0,0.0,2.0,0.0,0.0,2.0,,,,,,,5.0,2026-08-02T10:13:48.565282
2026-08-01,401857106,Raquel Carrera,New York Liberty,F,False,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,5.0,2026-08-02T10:13:48.565287
2026-08-01,401857106,Han Xu,New York Liberty,C,False,22.0,17.0,6.0,1.0,0.0,0.0,1.0,,,,,,,3.0,2026-08-02T10:13:48.565292
2026-08-01,401857106,Rebekah Gardner,New York Liberty,G,False,11.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,6.0,2026-08-02T10:13:48.565298
2026-08-01,401857106,Marine Johannes,New York Liberty,G,False,14.0,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,-7.0,2026-08-02T10:13:48.565303
2026-08-01,401857106,Marine Fauthoux,New York Liberty,G,False,13.0,2.0,0.0,2.0,0.0,0.0,3.0,,,,,,,-2.0,2026-08-02T10:13:48.565309
2026-08-01,401857106,Satou Sabally,New York Liberty,F,False,,,,,,,,,,,,,,,2026-08-02T10:13:48.565313
2026-08-01,401857106,Leonie Fiebich,New York Liberty,F,False,,,,,,,,,,,,,,,2026-08-02T10:13:48.565319
2026-08-01,401857106,Betnijah Laney-Hamilton,New York Liberty,G,False,,,,,,,,,,,,,,,2026-08-02T10:13:48.565325
2026-08-01,401857106,DeWanna Bonner,Phoenix Mercury,F,True,32.0,25.0,7.0,3.0,2.0,1.0,0.0,,,,,,,2.0,2026-08-02T10:13:48.565334
2026-08-01,401857106,Alyssa Thomas,Phoenix Mercury,F,True,36.0,17.0,6.0,7.0,2.0,0.0,4.0,,,,,,,5.0,2026-08-02T10:13:48.565340
2026-08-01,401857106,Noemie Brochant,Phoenix Mercury,F,True,26.0,5.0,0.0,1.0,1.0,0.0,1.0,,,,,,,5.0,2026-08-02T10:13:48.565346
2026-08-01,401857106,Kahleah Copper,Phoenix Mercury,G,True,37.0,25.0,2.0,0.0,1.0,0.0,1.0,,,,,,,12.0,2026-08-02T10:13:48.565352
2026-08-01,401857106,Monique Akoa Makani,Phoenix Mercury,G,True,16.0,4.0,3.0,3.0,1.0,0.0,2.0,,,,,,,-5.0,2026-08-02T10:13:48.565358
2026-08-01,401857106,Valeriane Ayayi,Phoenix Mercury,F,False,21.0,5.0,1.0,2.0,0.0,1.0,0.0,,,,,,,-3.0,2026-08-02T10:13:48.565364
2026-08-01,401857106,Natasha Mack,Phoenix Mercury,F,False,12.0,5.0,3.0,2.0,0.0,0.0,1.0,,,,,,,-11.0,2026-08-02T10:13:48.565370
2026-08-01,401857106,Sami Whitcomb,Phoenix Mercury,G,False,15.0,4.0,0.0,3.0,0.0,0.0,1.0,,,,,,,-11.0,2026-08-02T10:13:48.565376
2026-08-01,401857106,Lexi Held,Phoenix Mercury,G,False,6.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,-4.0,2026-08-02T10:13:48.565381
2026-08-01,401857106,Marta Suarez,Phoenix Mercury,F,False,,,,,,,,,,,,,,,2026-08-02T10:13:48.565385
2026-08-01,401857106,Kyara Linskens,Phoenix Mercury,C,False,,,,,,,,,,,,,,,2026-08-02T10:13:48.565389
