generated_at_utc,game_date,event_id,game,player,player_id,stat,side,sportsbook,sportsbook_key,line,odds,projection,projection_edge,model_probability,implied_probability,probability_edge,expected_value_per_dollar,model_mae,feature_ready,deployment_status,source
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,NaLyssa Smith,pl_58d8ddd50dc5e9ea,pra,UNDER,DraftKings,draftkings,17.5,-105,9.7,7.8,0.8784,0.5122,0.3662,0.7149,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Courtney Williams,pl_d1d9dc04abd5ad0e,pra,UNDER,FanDuel,fanduel,22.5,-120,12.41,10.09,0.9344,0.5455,0.3889,0.713,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Rhyne Howard,pl_18c31d08ca4a3a7c,pts,UNDER,FanDuel,fanduel,17.5,-115,10.51,6.99,0.9133,0.5349,0.3784,0.7075,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Gabby Williams,pl_9201a353366bfdf8,pra,UNDER,FanDuel,fanduel,19.5,-112,10.96,8.54,0.8991,0.5283,0.3708,0.702,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Kelsey Mitchell,pl_6ea88c4443fd507d,threes,UNDER,FanDuel,fanduel,2.5,118,1.73,0.77,0.7797,0.4587,0.3209,0.6997,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Kahleah Copper,pl_a8c6901f4d81a98e,pts,UNDER,DraftKings,draftkings,18.5,-106,12.61,5.89,0.8743,0.5146,0.3598,0.6992,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Flau'jae Johnson,pl_7ea95322fc050de7,pra,UNDER,DraftKings,draftkings,23.5,-127,12.48,11.02,0.9504,0.5595,0.3909,0.6987,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Jordin Canada,pl_e49d761a397e4cf3,pts,UNDER,DraftKings,draftkings,11.5,-113,4.89,6.61,0.901,0.5305,0.3705,0.6984,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,Kiki Iriafen,pl_d894f0bc96beccd5,reb,UNDER,DraftKings,draftkings,9.5,-135,5.49,4.01,0.9736,0.5745,0.3991,0.6948,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Rhyne Howard,pl_18c31d08ca4a3a7c,pts,UNDER,DraftKings,draftkings,17.5,-117,10.51,6.99,0.9133,0.5392,0.3742,0.6939,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Natisha Hiedeman,pl_2396747f40933499,threes,UNDER,DraftKings,draftkings,1.5,117,0.73,0.77,0.7798,0.4608,0.319,0.6923,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Awa Fam,pl_531f83caa0cb9b98,threes,UNDER,FanDuel,fanduel,1.5,-118,0.13,1.37,0.9154,0.5413,0.3741,0.6912,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Chelsea Gray,pl_97ce373787b564c7,pts,UNDER,FanDuel,fanduel,11.5,-114,5.03,6.47,0.8963,0.5327,0.3636,0.6826,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Emily Engstler,pl_0f04ff87743fb001,threes,UNDER,DraftKings,draftkings,0.5,153,0.08,0.42,0.6646,0.3953,0.2693,0.6814,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Allisha Gray,pl_0538d809f7d14b6b,pts,UNDER,FanDuel,fanduel,19.5,-130,11.06,8.44,0.95,0.5652,0.3848,0.6808,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Azzi Fudd,pl_316dca206c328c4f,pra,UNDER,FanDuel,fanduel,17.5,-112,9.39,8.11,0.8873,0.5283,0.359,0.6795,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Emily Engstler,pl_0f04ff87743fb001,pra,UNDER,DraftKings,draftkings,16.5,-124,6.65,9.85,0.9297,0.5536,0.3761,0.6794,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Natisha Hiedeman,pl_2396747f40933499,reb,UNDER,DraftKings,draftkings,2.5,-105,0.28,2.22,0.8588,0.5122,0.3466,0.6766,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Jackie Young,pl_debf3ef806a91eba,pts,UNDER,FanDuel,fanduel,17.5,-130,9.23,8.27,0.9464,0.5652,0.3812,0.6744,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Jonquel Jones,pl_0ff64046d8bcbd2b,pts,UNDER,DraftKings,draftkings,15.5,-124,8.07,7.43,0.926,0.5536,0.3725,0.6728,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Bridget Carleton,pl_84991a3be5585263,pts,UNDER,DraftKings,draftkings,12.5,-121,5.48,7.02,0.9144,0.5475,0.3669,0.6701,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Aliyah Boston,pl_3fae79fccc70f8a6,pts,UNDER,FanDuel,fanduel,15.5,-122,8.37,7.13,0.9176,0.5495,0.3681,0.6698,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Jordin Canada,pl_e49d761a397e4cf3,pts,UNDER,FanDuel,fanduel,11.5,-118,4.89,6.61,0.901,0.5413,0.3597,0.6646,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,Sonia Citron,pl_c6d27cc42c66a0fc,pts,UNDER,FanDuel,fanduel,16.5,-120,9.69,6.81,0.9076,0.5455,0.3622,0.664,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,Sonia Citron,pl_c6d27cc42c66a0fc,pts,UNDER,DraftKings,draftkings,16.5,-120,9.69,6.81,0.9076,0.5455,0.3622,0.664,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Aliyah Boston,pl_3fae79fccc70f8a6,pts,UNDER,DraftKings,draftkings,15.5,-123,8.37,7.13,0.9176,0.5516,0.3661,0.6637,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,Shakira Austin,pl_5f5462d33e09e56b,pts,UNDER,DraftKings,draftkings,14.5,-116,8.13,6.37,0.8927,0.537,0.3557,0.6624,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,Aneesah Morrow,pl_03acaff4a1a3a5b9,reb,UNDER,DraftKings,draftkings,8.5,-134,5.07,3.43,0.9514,0.5726,0.3787,0.6614,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Dearica Hamby,pl_ea23f9e2777e8ac7,pra,UNDER,FanDuel,fanduel,24.5,-114,16.48,8.02,0.8847,0.5327,0.352,0.6608,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Veronica Burton,pl_1241fddfc0d9e94c,ast,UNDER,FanDuel,fanduel,6.5,-148,2.96,3.54,0.9902,0.5968,0.3934,0.6593,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Awa Fam,pl_531f83caa0cb9b98,pts,UNDER,DraftKings,draftkings,12.5,-111,6.66,5.84,0.8724,0.5261,0.3464,0.6584,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Jordin Canada,pl_e49d761a397e4cf3,ast,UNDER,DraftKings,draftkings,8.5,-151,4.24,4.26,0.9975,0.6016,0.3959,0.6582,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Bridget Carleton,pl_84991a3be5585263,pra,UNDER,DraftKings,draftkings,18.5,-129,8.42,10.08,0.9341,0.5633,0.3707,0.6581,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Nneka Ogwumike,pl_84eaedaae32e85d7,pts,UNDER,DraftKings,draftkings,17.5,-120,10.81,6.69,0.9038,0.5455,0.3583,0.657,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Gabby Williams,pl_9201a353366bfdf8,pra,UNDER,DraftKings,draftkings,19.5,-119,10.96,8.54,0.8991,0.5434,0.3558,0.6547,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Courtney Williams,pl_d1d9dc04abd5ad0e,reb,UNDER,DraftKings,draftkings,4.5,-112,2.13,2.37,0.8742,0.5283,0.3459,0.6547,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Gabby Williams,pl_9201a353366bfdf8,pts,UNDER,DraftKings,draftkings,14.5,-125,7.33,7.17,0.9189,0.5556,0.3634,0.654,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Azzi Fudd,pl_316dca206c328c4f,pra,UNDER,DraftKings,draftkings,17.5,-116,9.39,8.11,0.8873,0.537,0.3502,0.6522,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Veronica Burton,pl_1241fddfc0d9e94c,pts,UNDER,DraftKings,draftkings,11.5,-125,4.4,7.1,0.9166,0.5556,0.3611,0.6499,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Napheesa Collier,pl_151b3c88adc161c9,reb,UNDER,FanDuel,fanduel,6.5,100,4.57,1.93,0.8247,0.5,0.3247,0.6494,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,Shakira Austin,pl_5f5462d33e09e56b,pts,UNDER,FanDuel,fanduel,14.5,-118,8.13,6.37,0.8927,0.5413,0.3515,0.6493,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Isabelle Harrison,pl_a70a0e88781dddff,pts,UNDER,DraftKings,draftkings,11.5,-125,4.53,6.97,0.9126,0.5556,0.3571,0.6428,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Jonquel Jones,pl_0ff64046d8bcbd2b,reb,UNDER,FanDuel,fanduel,9.5,-146,5.45,4.05,0.9748,0.5935,0.3814,0.6426,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Courtney Williams,pl_d1d9dc04abd5ad0e,reb,UNDER,FanDuel,fanduel,4.5,-114,2.13,2.37,0.8742,0.5327,0.3415,0.641,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Flau'jae Johnson,pl_7ea95322fc050de7,reb,UNDER,DraftKings,draftkings,5.5,-126,2.66,2.84,0.9148,0.5575,0.3573,0.6409,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Dearica Hamby,pl_ea23f9e2777e8ac7,pra,UNDER,DraftKings,draftkings,24.5,-117,16.48,8.02,0.8847,0.5392,0.3455,0.6409,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Awa Fam,pl_531f83caa0cb9b98,threes,UNDER,DraftKings,draftkings,1.5,-127,0.13,1.37,0.9154,0.5595,0.3559,0.6362,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Aliyah Boston,pl_3fae79fccc70f8a6,reb,UNDER,FanDuel,fanduel,8.5,-136,5.24,3.26,0.9423,0.5763,0.366,0.6352,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,Olivia Nelson-Ododa,pl_8a4596f4b3d6fcec,pts,UNDER,FanDuel,fanduel,11.5,-132,3.97,7.53,0.9289,0.569,0.36,0.6327,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Chelsea Gray,pl_97ce373787b564c7,threes,UNDER,FanDuel,fanduel,1.5,-104,0.55,0.95,0.8315,0.5098,0.3217,0.6311,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Olivia Miles,pl_a16dc7f41e113ba9,pts,UNDER,FanDuel,fanduel,17.5,-125,10.74,6.76,0.906,0.5556,0.3504,0.6307,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Emily Engstler,pl_0f04ff87743fb001,reb,UNDER,FanDuel,fanduel,5.5,-136,2.33,3.17,0.937,0.5763,0.3607,0.6259,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Aliyah Boston,pl_3fae79fccc70f8a6,reb,UNDER,DraftKings,draftkings,8.5,-138,5.24,3.26,0.9423,0.5798,0.3625,0.6251,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Veronica Burton,pl_1241fddfc0d9e94c,ast,UNDER,DraftKings,draftkings,6.5,-156,2.96,3.54,0.9902,0.6094,0.3808,0.625,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Chelsea Gray,pl_97ce373787b564c7,pts,UNDER,DraftKings,draftkings,11.5,-123,5.03,6.47,0.8963,0.5516,0.3447,0.625,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Natisha Hiedeman,pl_2396747f40933499,threes,UNDER,FanDuel,fanduel,1.5,108,0.73,0.77,0.7798,0.4808,0.2991,0.6221,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Flau'jae Johnson,pl_7ea95322fc050de7,reb,UNDER,FanDuel,fanduel,5.5,-130,2.66,2.84,0.9148,0.5652,0.3496,0.6185,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Courtney Williams,pl_d1d9dc04abd5ad0e,pts,UNDER,DraftKings,draftkings,13.5,-127,6.79,6.71,0.9043,0.5595,0.3448,0.6164,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Isabelle Harrison,pl_a70a0e88781dddff,pts,UNDER,FanDuel,fanduel,11.5,-130,4.53,6.97,0.9126,0.5652,0.3474,0.6147,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Napheesa Collier,pl_151b3c88adc161c9,pts,UNDER,FanDuel,fanduel,19.5,-118,13.64,5.86,0.8732,0.5413,0.3319,0.6132,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c01616be622aa0fcab0ac0351d05e264,Atlanta Dream @ Dallas Wings,Jordin Canada,pl_e49d761a397e4cf3,reb,UNDER,DraftKings,draftkings,3.5,-122,1.01,2.49,0.8858,0.5495,0.3362,0.6118,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Breanna Stewart,pl_a9f0686367871e4e,ast,UNDER,FanDuel,fanduel,3.5,-128,1.56,1.94,0.8997,0.5614,0.3383,0.6026,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Natasha Howard,pl_a4bd97254e32a924,pra,UNDER,DraftKings,draftkings,21.5,-123,13.52,7.98,0.8837,0.5516,0.3321,0.6021,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,Chelsea Gray,pl_97ce373787b564c7,threes,UNDER,DraftKings,draftkings,1.5,-108,0.55,0.95,0.8315,0.5192,0.3123,0.6015,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,e4dc370d08264200533bf3816f82c622,Connecticut Sun @ Washington Mystics,Kiki Iriafen,pl_d894f0bc96beccd5,pts,UNDER,DraftKings,draftkings,13.5,-109,8.5,5.0,0.8349,0.5215,0.3134,0.6009,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Sabrina Ionescu,pl_5718a935043c616f,threes,UNDER,DraftKings,draftkings,2.5,-145,0.89,1.61,0.9471,0.5918,0.3553,0.6003,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Caitlin Clark,pl_f3cf364a08200b25,threes,UNDER,FanDuel,fanduel,2.5,-144,0.93,1.57,0.9435,0.5902,0.3533,0.5987,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Sabrina Ionescu,pl_5718a935043c616f,threes,UNDER,FanDuel,fanduel,2.5,-146,0.89,1.61,0.9471,0.5935,0.3536,0.5958,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Dearica Hamby,pl_ea23f9e2777e8ac7,reb,UNDER,FanDuel,fanduel,7.5,-132,4.75,2.75,0.9076,0.569,0.3387,0.5952,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Napheesa Collier,pl_151b3c88adc161c9,pts,UNDER,DraftKings,draftkings,19.5,-121,13.64,5.86,0.8732,0.5475,0.3257,0.5949,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Nneka Ogwumike,pl_84eaedaae32e85d7,ast,UNDER,FanDuel,fanduel,3.5,-148,0.98,2.52,0.9515,0.5968,0.3548,0.5944,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Caitlin Clark,pl_f3cf364a08200b25,threes,UNDER,DraftKings,draftkings,2.5,-145,0.93,1.57,0.9435,0.5918,0.3516,0.5942,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,fa632e2d144f67960024500509077a4a,New York Liberty @ Los Angeles Sparks,Nneka Ogwumike,pl_84eaedaae32e85d7,ast,UNDER,DraftKings,draftkings,3.5,-149,0.98,2.52,0.9515,0.5984,0.3531,0.5901,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Natasha Howard,pl_a4bd97254e32a924,reb,UNDER,FanDuel,fanduel,6.5,-125,4.03,2.47,0.8834,0.5556,0.3279,0.5901,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,786c1161bd8d7bbab01efa2e850df8bb,Toronto Tempo @ Minnesota Lynx,Natasha Howard,pl_a4bd97254e32a924,reb,UNDER,DraftKings,draftkings,6.5,-125,4.03,2.47,0.8834,0.5556,0.3279,0.5901,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,c2e520af9bd7e828a76959862d941068,Indiana Fever @ Seattle Storm,Caitlin Clark,pl_f3cf364a08200b25,reb,UNDER,DraftKings,draftkings,3.5,-108,1.57,1.93,0.825,0.5192,0.3058,0.5889,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,606c87e74c7cc6048113e44a4f33506f,Portland Fire @ Las Vegas Aces,A'ja Wilson,pl_2a3329d505c5b5ab,ast,UNDER,FanDuel,fanduel,3.5,-154,0.83,2.67,0.9611,0.6063,0.3548,0.5851,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Gabby Williams,pl_9201a353366bfdf8,threes,UNDER,FanDuel,fanduel,1.5,-104,0.64,0.86,0.8077,0.5098,0.2979,0.5843,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
2026-07-28T16:14:43.553575+00:00,2026-07-28,44c05d0bdf345dc1b2a2eef1bff78ce3,Golden State Valkyries @ Phoenix Mercury,Gabby Williams,pl_9201a353366bfdf8,threes,UNDER,DraftKings,draftkings,1.5,-104,0.64,0.86,0.8077,0.5098,0.2979,0.5843,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow
