ranking_key,date,player,game,player_team,opponent,stat,side,projected_role,lineup_projection,rotation_games_prior,minutes_l5,minutes_l10,minutes_sd_l10,minutes_cv_l10,minutes_floor_p20,minutes_ceiling_p80,minutes_trend_l5,starter_consistency_l10,rotation_stability_score,rotation_risk_band,rotation_status,workload_multiplier,rotation_adjusted_projection,rotation_delta,injury_source_used,coach_intent_inferred,adjustment_basis
2026-08-30|emily engstler|golden state valkyries @ portland fire|pa|under,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PA,UNDER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|pr|over,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PR,OVER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|pr|under,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PR,UNDER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|pra|over,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PRA,OVER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|pra|over,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PRA,OVER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|pra|under,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PRA,UNDER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|pts|over,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|pts|over,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|pts|under,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,UNDER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|ra|over,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,RA,OVER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|ra|under,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,RA,UNDER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|reb|over,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,REB,OVER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|emily engstler|golden state valkyries @ portland fire|reb|under,2026-08-30,Emily Engstler,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,REB,UNDER,BENCH,,10,24.2,24.8,3.516,0.1418,22.0,29.0,-0.9,0.5,85.04,STABLE,READY,0.995885,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaila charles|golden state valkyries @ portland fire|pr|over,2026-08-30,Kaila Charles,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PR,OVER,BENCH,,9,18.4,21.111,5.877,0.2784,17.0,25.0,2.2,0.8889,83.53,STABLE,READY,0.978546,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaila charles|golden state valkyries @ portland fire|pr|under,2026-08-30,Kaila Charles,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PR,UNDER,BENCH,,9,18.4,21.111,5.877,0.2784,17.0,25.0,2.2,0.8889,83.53,STABLE,READY,0.978546,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaila charles|golden state valkyries @ portland fire|pts|over,2026-08-30,Kaila Charles,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,OVER,BENCH,,9,18.4,21.111,5.877,0.2784,17.0,25.0,2.2,0.8889,83.53,STABLE,READY,0.978546,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaila charles|golden state valkyries @ portland fire|pts|under,2026-08-30,Kaila Charles,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,UNDER,BENCH,,9,18.4,21.111,5.877,0.2784,17.0,25.0,2.2,0.8889,83.53,STABLE,READY,0.978546,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaila charles|golden state valkyries @ portland fire|reb|over,2026-08-30,Kaila Charles,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,REB,OVER,BENCH,,9,18.4,21.111,5.877,0.2784,17.0,25.0,2.2,0.8889,83.53,STABLE,READY,0.978546,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaila charles|golden state valkyries @ portland fire|reb|under,2026-08-30,Kaila Charles,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,REB,UNDER,BENCH,,9,18.4,21.111,5.877,0.2784,17.0,25.0,2.2,0.8889,83.53,STABLE,READY,0.978546,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaitlyn chen|golden state valkyries @ portland fire|ast|over,2026-08-30,Kaitlyn Chen,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,AST,OVER,BENCH,,9,14.6,16.222,6.214,0.3831,10.0,21.0,2.5,1.0,82.09,STABLE,READY,0.983582,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaitlyn chen|golden state valkyries @ portland fire|ast|under,2026-08-30,Kaitlyn Chen,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,AST,UNDER,BENCH,,9,14.6,16.222,6.214,0.3831,10.0,21.0,2.5,1.0,82.09,STABLE,READY,0.983582,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaitlyn chen|golden state valkyries @ portland fire|pa|over,2026-08-30,Kaitlyn Chen,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PA,OVER,BENCH,,9,14.6,16.222,6.214,0.3831,10.0,21.0,2.5,1.0,82.09,STABLE,READY,0.983582,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaitlyn chen|golden state valkyries @ portland fire|pa|under,2026-08-30,Kaitlyn Chen,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PA,UNDER,BENCH,,9,14.6,16.222,6.214,0.3831,10.0,21.0,2.5,1.0,82.09,STABLE,READY,0.983582,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaitlyn chen|golden state valkyries @ portland fire|pts|over,2026-08-30,Kaitlyn Chen,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,OVER,BENCH,,9,14.6,16.222,6.214,0.3831,10.0,21.0,2.5,1.0,82.09,STABLE,READY,0.983582,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kaitlyn chen|golden state valkyries @ portland fire|pts|under,2026-08-30,Kaitlyn Chen,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,UNDER,BENCH,,9,14.6,16.222,6.214,0.3831,10.0,21.0,2.5,1.0,82.09,STABLE,READY,0.983582,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|3pm|over,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,3PM,OVER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|3pm|under,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,3PM,UNDER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|pr|over,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PR,OVER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|pr|under,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PR,UNDER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|pts|over,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,OVER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|pts|over,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,OVER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|pts|under,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,UNDER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|pts|under,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,UNDER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|reb|over,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,REB,OVER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kayla thornton|golden state valkyries @ portland fire|reb|under,2026-08-30,Kayla Thornton,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,REB,UNDER,BENCH,,9,24.6,22.111,6.871,0.3107,15.0,27.0,-4.2,0.6667,77.96,MODERATE,READY,1.017551,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kiah stokes|golden state valkyries @ portland fire|pra|over,2026-08-30,Kiah Stokes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PRA,OVER,BENCH,,9,23.4,22.333,4.944,0.2214,20.0,23.0,1.4,0.6667,81.09,STABLE,READY,1.007746,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kiah stokes|golden state valkyries @ portland fire|pra|under,2026-08-30,Kiah Stokes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PRA,UNDER,BENCH,,9,23.4,22.333,4.944,0.2214,20.0,23.0,1.4,0.6667,81.09,STABLE,READY,1.007746,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kiah stokes|golden state valkyries @ portland fire|pts|over,2026-08-30,Kiah Stokes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,OVER,BENCH,,9,23.4,22.333,4.944,0.2214,20.0,23.0,1.4,0.6667,81.09,STABLE,READY,1.007746,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kiah stokes|golden state valkyries @ portland fire|pts|over,2026-08-30,Kiah Stokes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,OVER,BENCH,,9,23.4,22.333,4.944,0.2214,20.0,23.0,1.4,0.6667,81.09,STABLE,READY,1.007746,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kiah stokes|golden state valkyries @ portland fire|pts|under,2026-08-30,Kiah Stokes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,UNDER,BENCH,,9,23.4,22.333,4.944,0.2214,20.0,23.0,1.4,0.6667,81.09,STABLE,READY,1.007746,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kiah stokes|golden state valkyries @ portland fire|reb|over,2026-08-30,Kiah Stokes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,REB,OVER,BENCH,,9,23.4,22.333,4.944,0.2214,20.0,23.0,1.4,0.6667,81.09,STABLE,READY,1.007746,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|kiah stokes|golden state valkyries @ portland fire|reb|under,2026-08-30,Kiah Stokes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,REB,UNDER,BENCH,,9,23.4,22.333,4.944,0.2214,20.0,23.0,1.4,0.6667,81.09,STABLE,READY,1.007746,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|3pm|over,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,3PM,OVER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|3pm|under,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,3PM,UNDER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|pr|over,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PR,OVER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|pr|under,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PR,UNDER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|pts|over,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|pts|over,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|pts|over,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|pts|under,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,UNDER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|reb|over,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,REB,OVER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan dileo|golden state valkyries @ portland fire|reb|under,2026-08-30,Megan DiLeo,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,REB,UNDER,BENCH,,4,26.5,26.5,1.658,0.0626,25.0,27.0,1.0,1.0,70.81,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan gustafson|golden state valkyries @ portland fire|3pm|over,2026-08-30,Megan Gustafson,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,3PM,OVER,STARTER,,4,27.75,27.75,1.92,0.0692,27.0,27.0,1.3,0.75,65.58,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan gustafson|golden state valkyries @ portland fire|3pm|under,2026-08-30,Megan Gustafson,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,3PM,UNDER,STARTER,,4,27.75,27.75,1.92,0.0692,27.0,27.0,1.3,0.75,65.58,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan gustafson|golden state valkyries @ portland fire|pts|over,2026-08-30,Megan Gustafson,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,STARTER,,4,27.75,27.75,1.92,0.0692,27.0,27.0,1.3,0.75,65.58,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan gustafson|golden state valkyries @ portland fire|pts|over,2026-08-30,Megan Gustafson,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,STARTER,,4,27.75,27.75,1.92,0.0692,27.0,27.0,1.3,0.75,65.58,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan gustafson|golden state valkyries @ portland fire|pts|under,2026-08-30,Megan Gustafson,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,UNDER,STARTER,,4,27.75,27.75,1.92,0.0692,27.0,27.0,1.3,0.75,65.58,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan gustafson|golden state valkyries @ portland fire|pts|under,2026-08-30,Megan Gustafson,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,UNDER,STARTER,,4,27.75,27.75,1.92,0.0692,27.0,27.0,1.3,0.75,65.58,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan gustafson|golden state valkyries @ portland fire|reb|over,2026-08-30,Megan Gustafson,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,REB,OVER,STARTER,,4,27.75,27.75,1.92,0.0692,27.0,27.0,1.3,0.75,65.58,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|megan gustafson|golden state valkyries @ portland fire|reb|under,2026-08-30,Megan Gustafson,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,REB,UNDER,STARTER,,4,27.75,27.75,1.92,0.0692,27.0,27.0,1.3,0.75,65.58,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|nyadiew puoch|golden state valkyries @ portland fire|pts|over,2026-08-30,Nyadiew Puoch,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,BENCH,,10,16.6,15.8,5.173,0.3274,13.0,20.0,2.8,0.9,86.54,STABLE,READY,1.008764,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|nyadiew puoch|golden state valkyries @ portland fire|pts|over,2026-08-30,Nyadiew Puoch,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,PTS,OVER,BENCH,,10,16.6,15.8,5.173,0.3274,13.0,20.0,2.8,0.9,86.54,STABLE,READY,1.008764,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|nyadiew puoch|golden state valkyries @ portland fire|reb|over,2026-08-30,Nyadiew Puoch,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,REB,OVER,BENCH,,10,16.6,15.8,5.173,0.3274,13.0,20.0,2.8,0.9,86.54,STABLE,READY,1.008764,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|nyadiew puoch|golden state valkyries @ portland fire|reb|under,2026-08-30,Nyadiew Puoch,Golden State Valkyries @ Portland Fire,Portland Fire,Golden State Valkyries,REB,UNDER,BENCH,,10,16.6,15.8,5.173,0.3274,13.0,20.0,2.8,0.9,86.54,STABLE,READY,1.008764,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|ast|over,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,AST,OVER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|ast|under,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,AST,UNDER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pa|over,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PA,OVER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pa|under,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PA,UNDER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pr|over,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PR,OVER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pr|under,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PR,UNDER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pra|over,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PRA,OVER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pra|over,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PRA,OVER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pra|under,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PRA,UNDER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pra|under,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PRA,UNDER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|tiffany hayes|golden state valkyries @ portland fire|pts|over,2026-08-30,Tiffany Hayes,Golden State Valkyries @ Portland Fire,Golden State Valkyries,Portland Fire,PTS,OVER,BENCH,,9,17.4,17.222,4.315,0.2505,13.0,20.0,0.7,1.0,86.73,STABLE,READY,1.001791,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
