date,player,game,market,side,line,movement,steam,reverse_move
2026-08-13,A'ja Wilson,Washington Mystics @ Las Vegas Aces,REB,OVER,9.5,0.0,False,False
2026-08-13,A'ja Wilson,Washington Mystics @ Las Vegas Aces,REB,UNDER,9.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,3PM,OVER,1.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,3PM,UNDER,1.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,AST,OVER,5.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,AST,OVER,6.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,AST,UNDER,5.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,AST,UNDER,6.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PA,OVER,18.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PA,UNDER,18.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PR,OVER,14.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PR,UNDER,14.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PRA,OVER,21.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PRA,UNDER,21.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PTS,OVER,11.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PTS,OVER,12.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PTS,UNDER,11.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,PTS,UNDER,12.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,RA,OVER,8.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,RA,UNDER,8.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,REB,OVER,2.5,0.0,False,False
2026-08-13,Chelsea Gray,Washington Mystics @ Las Vegas Aces,REB,UNDER,2.5,0.0,False,False
2026-08-13,Cotie McMahon,Washington Mystics @ Las Vegas Aces,PTS,OVER,6.5,0.0,False,False
2026-08-13,Cotie McMahon,Washington Mystics @ Las Vegas Aces,PTS,OVER,7.5,0.0,False,False
2026-08-13,Cotie McMahon,Washington Mystics @ Las Vegas Aces,PTS,UNDER,6.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,3PM,OVER,1.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,3PM,UNDER,1.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,AST,OVER,3.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,AST,UNDER,3.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,PA,OVER,8.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,PA,UNDER,8.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,PTS,OVER,4.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,PTS,OVER,5.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,PTS,UNDER,4.5,0.0,False,False
2026-08-13,Georgia Amoore,Washington Mystics @ Las Vegas Aces,PTS,UNDER,5.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,3PM,OVER,2.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,3PM,UNDER,2.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,AST,OVER,5.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,AST,OVER,6.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,AST,UNDER,5.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,AST,UNDER,6.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PA,OVER,25.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PA,OVER,26.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PA,UNDER,25.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PA,UNDER,26.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PR,OVER,23.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PR,OVER,24.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PR,UNDER,23.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PR,UNDER,24.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PRA,OVER,29.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PRA,OVER,30.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PRA,UNDER,29.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PRA,UNDER,30.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PTS,OVER,18.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PTS,OVER,19.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PTS,OVER,20.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PTS,UNDER,19.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,PTS,UNDER,20.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,RA,OVER,10.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,RA,UNDER,10.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,REB,OVER,3.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,REB,OVER,4.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,REB,UNDER,3.5,0.0,False,False
2026-08-13,Jackie Young,Washington Mystics @ Las Vegas Aces,REB,UNDER,4.5,0.0,False,False
2026-08-13,Jewell Loyd,Washington Mystics @ Las Vegas Aces,3PM,OVER,1.5,0.0,False,False
2026-08-13,Jewell Loyd,Washington Mystics @ Las Vegas Aces,3PM,UNDER,1.5,0.0,False,False
2026-08-13,Jewell Loyd,Washington Mystics @ Las Vegas Aces,PTS,OVER,7.5,0.0,False,False
2026-08-13,Jewell Loyd,Washington Mystics @ Las Vegas Aces,PTS,OVER,8.5,0.0,False,False
2026-08-13,Jewell Loyd,Washington Mystics @ Las Vegas Aces,PTS,UNDER,7.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,PR,OVER,24.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,PR,UNDER,24.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,PRA,OVER,26.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,PRA,UNDER,26.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,PTS,OVER,14.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,PTS,OVER,15.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,PTS,UNDER,14.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,REB,OVER,9.5,0.0,False,False
2026-08-13,Kiki Iriafen,Washington Mystics @ Las Vegas Aces,REB,UNDER,9.5,0.0,False,False
2026-08-13,Lauren Betts,Washington Mystics @ Las Vegas Aces,PTS,OVER,5.5,0.0,False,False
2026-08-13,Lauren Betts,Washington Mystics @ Las Vegas Aces,PTS,UNDER,5.5,0.0,False,False
2026-08-13,Lauren Betts,Washington Mystics @ Las Vegas Aces,REB,OVER,4.5,0.0,False,False
2026-08-13,Lauren Betts,Washington Mystics @ Las Vegas Aces,REB,UNDER,4.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,3PM,OVER,1.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,3PM,UNDER,1.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,PA,OVER,9.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,PA,UNDER,9.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,PR,OVER,9.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,PR,UNDER,9.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,PRA,OVER,11.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,PRA,UNDER,11.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,PTS,OVER,7.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,PTS,UNDER,7.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,REB,OVER,2.5,0.0,False,False
2026-08-13,Michaela Onyenwere,Washington Mystics @ Las Vegas Aces,REB,UNDER,2.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PR,OVER,17.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PR,UNDER,17.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PRA,OVER,19.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PRA,UNDER,19.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PTS,OVER,10.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PTS,OVER,11.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PTS,OVER,12.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PTS,UNDER,10.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,PTS,UNDER,11.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,REB,OVER,5.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,REB,OVER,6.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,REB,UNDER,5.5,0.0,False,False
2026-08-13,NaLyssa Smith,Washington Mystics @ Las Vegas Aces,REB,UNDER,6.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,AST,OVER,2.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,AST,UNDER,2.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PA,OVER,19.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PA,UNDER,19.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PR,OVER,26.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PR,UNDER,26.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PRA,OVER,28.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PRA,OVER,29.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PRA,OVER,30.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PRA,UNDER,28.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PRA,UNDER,29.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PTS,OVER,16.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PTS,OVER,17.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PTS,OVER,18.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,PTS,UNDER,16.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,RA,OVER,12.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,RA,UNDER,12.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,REB,OVER,9.5,0.0,False,False
2026-08-13,Shakira Austin,Washington Mystics @ Las Vegas Aces,REB,UNDER,9.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,3PM,OVER,1.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,3PM,UNDER,1.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,AST,OVER,4.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,AST,UNDER,4.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PA,OVER,20.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PA,OVER,21.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PA,UNDER,20.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PA,UNDER,21.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PR,OVER,19.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PR,OVER,20.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PR,UNDER,19.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PR,UNDER,20.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PRA,OVER,24.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PRA,UNDER,24.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PTS,OVER,16.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PTS,OVER,17.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PTS,UNDER,16.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,PTS,UNDER,17.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,RA,OVER,7.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,RA,UNDER,7.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,REB,OVER,3.5,0.0,False,False
2026-08-13,Sonia Citron,Washington Mystics @ Las Vegas Aces,REB,UNDER,3.5,0.0,False,False
