archive_date,archive_game,archive_index,candidate_dates,candidate_event_ids,detail,player,status
,,795,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,795,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,795,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Minnesota Lynx @ Toronto Tempo,795,[],[],,Courtney Williams,AMBIGUOUS_OR_MISSING
,,798,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,798,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,798,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,798,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,798,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,798,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
,,798,,,2026-08-02: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260802,,FETCH_ERROR
2026-07-30,New York Liberty @ Las Vegas Aces,798,[],[],,Breanna Stewart,AMBIGUOUS_OR_MISSING
,,805,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,805,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,805,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,805,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,805,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,805,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,805,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Connecticut Sun @ Chicago Sky,805,[],[],,Azura Stevens,AMBIGUOUS_OR_MISSING
,,810,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,810,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,810,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,810,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,810,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,810,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,810,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Minnesota Lynx @ Toronto Tempo,810,[],[],,Courtney Williams,AMBIGUOUS_OR_MISSING
,,811,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,811,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,811,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,811,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,811,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,811,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,811,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Seattle Storm @ Atlanta Dream,811,[],[],,Jordin Canada,AMBIGUOUS_OR_MISSING
,,813,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,813,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,813,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,813,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,813,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,813,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,813,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Seattle Storm @ Atlanta Dream,813,[],[],,Rhyne Howard,AMBIGUOUS_OR_MISSING
,,814,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,814,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,814,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,814,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,814,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,814,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,814,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Seattle Storm @ Atlanta Dream,814,[],[],,Jordin Canada,AMBIGUOUS_OR_MISSING
,,815,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,815,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,815,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,815,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,815,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,815,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,815,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Seattle Storm @ Atlanta Dream,815,[],[],,Rhyne Howard,AMBIGUOUS_OR_MISSING
,,816,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,816,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,816,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,816,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,816,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,816,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,816,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Seattle Storm @ Atlanta Dream,816,[],[],,Rhyne Howard,AMBIGUOUS_OR_MISSING
,,817,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,817,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,817,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,817,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,817,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,817,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,817,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Seattle Storm @ Atlanta Dream,817,[],[],,Rhyne Howard,AMBIGUOUS_OR_MISSING
,,819,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,819,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,819,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,819,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,819,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,819,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
,,819,,,2026-08-02: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260802,,FETCH_ERROR
2026-07-30,New York Liberty @ Las Vegas Aces,819,[],[],,Pauline Astier,AMBIGUOUS_OR_MISSING
,,820,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,820,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,820,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,820,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,820,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,820,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
,,820,,,2026-08-02: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260802,,FETCH_ERROR
2026-07-30,Minnesota Lynx @ Toronto Tempo,820,[],[],,Courtney Williams,AMBIGUOUS_OR_MISSING
,,822,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,822,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,822,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,822,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,822,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,822,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,822,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Dallas Wings @ Washington Mystics,822,[],[],,Paige Bueckers,AMBIGUOUS_OR_MISSING
,,824,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,824,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,824,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,824,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,824,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,824,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
,,824,,,2026-08-02: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260802,,FETCH_ERROR
2026-07-30,New York Liberty @ Las Vegas Aces,824,[],[],,Breanna Stewart,AMBIGUOUS_OR_MISSING
,,833,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,833,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,833,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,833,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,833,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,833,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
,,833,,,2026-08-02: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260802,,FETCH_ERROR
2026-07-30,New York Liberty @ Las Vegas Aces,833,[],[],,Pauline Astier,AMBIGUOUS_OR_MISSING
,,836,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,836,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,836,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,836,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,836,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,836,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
,,836,,,2026-08-02: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260802,,FETCH_ERROR
2026-07-30,Minnesota Lynx @ Toronto Tempo,836,[],[],,Natasha Howard,AMBIGUOUS_OR_MISSING
,,840,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,840,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,840,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,840,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,840,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,840,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,840,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Dallas Wings @ Washington Mystics,840,[],[],,Arike Ogunbowale,AMBIGUOUS_OR_MISSING
,,841,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,841,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,841,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,841,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,841,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,841,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,841,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Dallas Wings @ Washington Mystics,841,[],[],,Paige Bueckers,AMBIGUOUS_OR_MISSING
,,842,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,842,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,842,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,842,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,842,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,842,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,842,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Dallas Wings @ Washington Mystics,842,[],[],,Arike Ogunbowale,AMBIGUOUS_OR_MISSING
,,843,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,843,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,843,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,843,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,843,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,843,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
,,843,,,2026-08-02: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260802,,FETCH_ERROR
2026-07-30,New York Liberty @ Las Vegas Aces,843,[],[],,Sabrina Ionescu,AMBIGUOUS_OR_MISSING
,,844,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,844,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,844,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,844,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,844,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,844,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
,,844,,,2026-08-02: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260802,,FETCH_ERROR
2026-07-30,Minnesota Lynx @ Toronto Tempo,844,[],[],,Natasha Howard,AMBIGUOUS_OR_MISSING
,,845,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,845,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,845,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,845,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,845,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,845,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
,,845,,,2026-08-01: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260801,,FETCH_ERROR
2026-07-29,Dallas Wings @ Washington Mystics,845,[],[],,Arike Ogunbowale,AMBIGUOUS_OR_MISSING
,,846,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,846,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
