archive_date,player,archive_game,archive_away,archive_home,classification,warehouse_date,warehouse_game,warehouse_away,warehouse_home,warehouse_game_id,candidate_dates,note,outcome,actual_source
2026-07-30,Jackie Young,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,EXACT_MATCH,2026-07-30,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,,,,LOSS,player_game_log_warehouse
2026-07-29,Veronica Burton,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,LOSS,player_game_log_warehouse
2026-07-29,Veronica Burton,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,LOSS,player_game_log_warehouse
2026-07-29,Courtney Williams,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,REPEATED_MATCHUP_DATE_AMBIGUOUS,,,,,,2026-07-28|2026-07-30,,WIN,player_game_log_warehouse
2026-07-29,Jordin Canada,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-30,Breanna Stewart,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,EXACT_MATCH,2026-07-30,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,,,,LOSS,player_game_log_warehouse
2026-07-29,Azzi Fudd,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,Paige Bueckers,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,DeWanna Bonner,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,LOSS,player_game_log_warehouse
2026-07-29,Kahleah Copper,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,LOSS,player_game_log_warehouse
2026-07-29,Angel Reese,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,LOSS,player_game_log_warehouse
2026-07-29,Janelle Salaun,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,WIN,player_game_log_warehouse
2026-07-29,Azura Stevens,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,NO_COMPLETED_GAME_ON_ARCHIVE_DATE,,,,,,,,WIN,player_game_log_warehouse
2026-07-29,Janelle Salaun,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,LOSS,player_game_log_warehouse
2026-07-29,Janelle Salaun,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,WIN,player_game_log_warehouse
2026-07-29,Jessica Shepard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,Janelle Salaun,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,WIN,player_game_log_warehouse
2026-07-29,Courtney Williams,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,REPEATED_MATCHUP_DATE_AMBIGUOUS,,,,,,2026-07-28|2026-07-30,,LOSS,player_game_log_warehouse
2026-07-29,Jordin Canada,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-30,Dominique Malonga,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,DATE_SHIFT_UNIQUE_MATCHUP,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,2026-07-31,,WIN,player_game_log_warehouse
2026-07-29,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-29,Jordin Canada,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-29,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-29,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-29,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-30,Aliyah Boston,Indiana Fever @ Portland Fire,indiana fever,portland fire,DATE_SHIFT_UNIQUE_MATCHUP,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,2026-07-31,,LOSS,player_game_log_warehouse
2026-07-30,Pauline Astier,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,EXACT_MATCH,2026-07-30,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,,,,WIN,player_game_log_warehouse
2026-07-30,Courtney Williams,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,EXACT_MATCH,2026-07-30,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,,,,WIN,player_game_log_warehouse
2026-07-30,Dominique Malonga,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,DATE_SHIFT_UNIQUE_MATCHUP,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,2026-07-31,,WIN,player_game_log_warehouse
2026-07-29,Paige Bueckers,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-30,Kamilla Cardoso,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Breanna Stewart,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,EXACT_MATCH,2026-07-30,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,,,,LOSS,player_game_log_warehouse
2026-07-30,Kamilla Cardoso,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Charlisse Leger-Walker,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Kamilla Cardoso,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Kamilla Cardoso,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Courtney Vandersloot,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Bridget Carleton,Indiana Fever @ Portland Fire,indiana fever,portland fire,DATE_SHIFT_UNIQUE_MATCHUP,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,2026-07-31,,LOSS,player_game_log_warehouse
2026-07-30,Charlisse Leger-Walker,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Aliyah Boston,Indiana Fever @ Portland Fire,indiana fever,portland fire,DATE_SHIFT_UNIQUE_MATCHUP,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,2026-07-31,,LOSS,player_game_log_warehouse
2026-07-30,Pauline Astier,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,EXACT_MATCH,2026-07-30,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,,,,LOSS,player_game_log_warehouse
2026-07-30,Charlisse Leger-Walker,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Charlisse Leger-Walker,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,WIN,player_game_log_warehouse
2026-07-30,Natasha Howard,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,EXACT_MATCH,2026-07-30,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,,,,WIN,player_game_log_warehouse
2026-07-30,Aneesah Morrow,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,WIN,player_game_log_warehouse
2026-07-30,Charlisse Leger-Walker,Connecticut Sun @ Chicago Sky,connecticut sun,chicago sky,EXACT_MATCH,2026-07-30,Sun @ Sky,connecticut sun,chicago sky,401857100,,,LOSS,player_game_log_warehouse
2026-07-30,Aliyah Boston,Indiana Fever @ Portland Fire,indiana fever,portland fire,DATE_SHIFT_UNIQUE_MATCHUP,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,2026-07-31,,WIN,player_game_log_warehouse
2026-07-29,Arike Ogunbowale,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-29,Paige Bueckers,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-29,Arike Ogunbowale,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-30,Sabrina Ionescu,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,EXACT_MATCH,2026-07-30,New York Liberty @ Las Vegas Aces,new york liberty,las vegas aces,,,,WIN,player_game_log_warehouse
2026-07-30,Natasha Howard,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,EXACT_MATCH,2026-07-30,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,,,,LOSS,player_game_log_warehouse
2026-07-29,Arike Ogunbowale,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Dream @ Wings | Atlanta Dream @ Dallas Wings,WIN,player_game_log_warehouse
2026-07-30,Courtney Williams,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,EXACT_MATCH,2026-07-30,Minnesota Lynx @ Toronto Tempo,minnesota lynx,toronto tempo,,,,LOSS,player_game_log_warehouse
2026-07-31,Brionna Jones,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,LOSS,player_game_log_warehouse
2026-07-31,Caitlin Clark,Indiana Fever @ Portland Fire,indiana fever,portland fire,EXACT_MATCH,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,,,LOSS,player_game_log_warehouse
2026-07-31,Caitlin Clark,Indiana Fever @ Portland Fire,indiana fever,portland fire,EXACT_MATCH,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,,,LOSS,player_game_log_warehouse
2026-07-31,Dominique Malonga,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Kelsey Mitchell,Indiana Fever @ Portland Fire,indiana fever,portland fire,EXACT_MATCH,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,,,WIN,player_game_log_warehouse
2026-07-31,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Aliyah Boston,Indiana Fever @ Portland Fire,indiana fever,portland fire,EXACT_MATCH,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,,,LOSS,player_game_log_warehouse
2026-07-31,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Paige Bueckers,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,EXACT_MATCH,2026-07-31,Wings @ Mystics,dallas wings,washington mystics,401857103,,,LOSS,player_game_log_warehouse
2026-07-31,Dominique Malonga,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Rhyne Howard,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Angel Reese,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,LOSS,player_game_log_warehouse
2026-07-31,Paige Bueckers,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,EXACT_MATCH,2026-07-31,Wings @ Mystics,dallas wings,washington mystics,401857103,,,WIN,player_game_log_warehouse
2026-07-30,Jackie Young,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,New York Liberty @ Las Vegas Aces | Liberty @ Aces,WIN,player_game_log_warehouse
2026-07-31,Azzi Fudd,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,EXACT_MATCH,2026-07-31,Wings @ Mystics,dallas wings,washington mystics,401857103,,,LOSS,player_game_log_warehouse
2026-07-31,Aliyah Boston,Indiana Fever @ Portland Fire,indiana fever,portland fire,EXACT_MATCH,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,,,LOSS,player_game_log_warehouse
2026-07-31,Jessica Shepard,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,EXACT_MATCH,2026-07-31,Wings @ Mystics,dallas wings,washington mystics,401857103,,,WIN,player_game_log_warehouse
2026-07-30,Chelsea Gray,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,New York Liberty @ Las Vegas Aces | Liberty @ Aces,WIN,player_game_log_warehouse
2026-07-31,Awa Fam,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-30,Jonquel Jones,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,New York Liberty @ Las Vegas Aces | Liberty @ Aces,WIN,player_game_log_warehouse
2026-07-30,Jackie Young,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,New York Liberty @ Las Vegas Aces | Liberty @ Aces,WIN,player_game_log_warehouse
2026-07-31,Awa Fam,Seattle Storm @ Atlanta Dream,seattle storm,atlanta dream,EXACT_MATCH,2026-07-31,Storm @ Dream,seattle storm,atlanta dream,401857102,,,WIN,player_game_log_warehouse
2026-07-31,Arike Ogunbowale,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,EXACT_MATCH,2026-07-31,Wings @ Mystics,dallas wings,washington mystics,401857103,,,LOSS,player_game_log_warehouse
2026-07-30,Kamilla Cardoso,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Sun @ Sky | Connecticut Sun @ Chicago Sky,WIN,player_game_log_warehouse
2026-07-31,Aliyah Boston,Indiana Fever @ Portland Fire,indiana fever,portland fire,EXACT_MATCH,2026-07-31,Fever @ Fire,indiana fever,portland fire,401857104,,,WIN,player_game_log_warehouse
2026-07-31,Arike Ogunbowale,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,EXACT_MATCH,2026-07-31,Wings @ Mystics,dallas wings,washington mystics,401857103,,,LOSS,player_game_log_warehouse
2026-07-31,Paige Bueckers,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,EXACT_MATCH,2026-07-31,Wings @ Mystics,dallas wings,washington mystics,401857103,,,WIN,player_game_log_warehouse
2026-07-31,Paige Bueckers,Dallas Wings @ Washington Mystics,dallas wings,washington mystics,EXACT_MATCH,2026-07-31,Wings @ Mystics,dallas wings,washington mystics,401857103,,,WIN,player_game_log_warehouse
2026-07-30,Natasha Cloud,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Sun @ Sky | Connecticut Sun @ Chicago Sky,WIN,player_game_log_warehouse
2026-07-30,Natasha Cloud,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,Sun @ Sky | Connecticut Sun @ Chicago Sky,WIN,player_game_log_warehouse
2026-08-01,DeWanna Bonner,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,EXACT_MATCH,2026-08-01,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,,,,WIN,player_game_log_warehouse
2026-08-01,Rae Burrell,Los Angeles Sparks @ Portland Fire,los angeles sparks,portland fire,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Sparks @ Fire,los angeles sparks,portland fire,401857108,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Pauline Astier,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,EXACT_MATCH,2026-08-01,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,,,,WIN,player_game_log_warehouse
2026-08-01,Ariel Atkins,Los Angeles Sparks @ Portland Fire,los angeles sparks,portland fire,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Sparks @ Fire,los angeles sparks,portland fire,401857108,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,NaLyssa Smith,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,LOSS,player_game_log_warehouse
2026-08-01,Nneka Ogwumike,Los Angeles Sparks @ Portland Fire,los angeles sparks,portland fire,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Sparks @ Fire,los angeles sparks,portland fire,401857108,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Courtney Williams,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Elizabeth Williams,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,WIN,player_game_log_warehouse
2026-08-01,Kamilla Cardoso,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,LOSS,player_game_log_warehouse
2026-08-01,Natasha Cloud,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,WIN,player_game_log_warehouse
2026-08-01,Janelle Salaun,Toronto Tempo @ Golden State Valkyries,toronto tempo,golden state valkyries,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Toronto Tempo @ Golden State Valkyries,toronto tempo,golden state valkyries,,2026-08-02,,LOSS,player_game_log_warehouse
2026-08-01,Elizabeth Williams,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,WIN,player_game_log_warehouse
2026-08-01,Kelsey Mitchell,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,,2026-08-02,,LOSS,player_game_log_warehouse
2026-08-01,Courtney Williams,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Janelle Salaun,Toronto Tempo @ Golden State Valkyries,toronto tempo,golden state valkyries,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Toronto Tempo @ Golden State Valkyries,toronto tempo,golden state valkyries,,2026-08-02,,LOSS,player_game_log_warehouse
2026-08-01,Aliyah Boston,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Janelle Salaun,Toronto Tempo @ Golden State Valkyries,toronto tempo,golden state valkyries,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Toronto Tempo @ Golden State Valkyries,toronto tempo,golden state valkyries,,2026-08-02,,LOSS,player_game_log_warehouse
2026-08-01,Chelsea Gray,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,LOSS,player_game_log_warehouse
2026-08-01,Aliyah Boston,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Jackie Young,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,LOSS,player_game_log_warehouse
2026-08-01,Monique Akoa Makani,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,EXACT_MATCH,2026-08-01,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,,,,LOSS,player_game_log_warehouse
2026-08-01,Paige Bueckers,Connecticut Sun @ Dallas Wings,connecticut sun,dallas wings,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Sun @ Wings,connecticut sun,dallas wings,401857109,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Paige Bueckers,Connecticut Sun @ Dallas Wings,connecticut sun,dallas wings,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Sun @ Wings,connecticut sun,dallas wings,401857109,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Caitlin Clark,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,,2026-08-02,,LOSS,player_game_log_warehouse
2026-08-01,Jonquel Jones,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,EXACT_MATCH,2026-08-01,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,,,,WIN,player_game_log_warehouse
2026-08-01,Aliyah Boston,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,,2026-08-02,,WIN,player_game_log_warehouse
2026-08-01,Natasha Cloud,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,WIN,player_game_log_warehouse
2026-08-01,Kamilla Cardoso,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,LOSS,player_game_log_warehouse
2026-08-01,Natasha Cloud,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,EXACT_MATCH,2026-08-01,Las Vegas Aces @ Chicago Sky,las vegas aces,chicago sky,,,,LOSS,player_game_log_warehouse
2026-08-01,Courtney Williams,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,DATE_SHIFT_UNIQUE_MATCHUP,2026-08-02,Indiana Fever @ Minnesota Lynx,indiana fever,minnesota lynx,,2026-08-02,,LOSS,player_game_log_warehouse
2026-08-01,Natasha Mack,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,EXACT_MATCH,2026-08-01,New York Liberty @ Phoenix Mercury,new york liberty,phoenix mercury,,,,WIN,player_game_log_warehouse
