date,player,game,market,side,line,odds,v5_probability,market_probability,edge,expected_value,movement,steam,reverse_move,injury_status,decision_state
2026-08-20,Aliyah Boston,Indiana Fever @ Dallas Wings,RA,OVER,12.5,106.0,0.195885,0.4854368932038835,-0.2895518932038835,-0.5964769,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Aliyah Boston,Indiana Fever @ Dallas Wings,RA,UNDER,11.5,-106.0,0.203251,0.5145631067961165,-0.31131210679611654,-0.6050027735849057,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Aliyah Boston,Indiana Fever @ Dallas Wings,RA,UNDER,12.5,-140.0,0.203251,0.5833333333333334,-0.3800823333333334,-0.6515697142857143,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Aliyah Boston,Indiana Fever @ Dallas Wings,REB,OVER,8.5,-130.0,0.604932,0.5652173913043478,0.03971460869565224,0.07026430769230774,0.0,False,False,SPECULATIVE,BUY_NOW
2026-08-20,Aliyah Boston,Indiana Fever @ Dallas Wings,REB,UNDER,8.5,104.0,0.407987,0.49019607843137253,-0.08220907843137254,-0.16770652000000003,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,3PM,OVER,1.5,-134.0,,0.5726495726495726,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,3PM,UNDER,1.5,105.0,,0.4878048780487805,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,AST,OVER,3.5,120.0,,0.45454545454545453,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,AST,UNDER,3.5,-154.0,,0.6062992125984252,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PA,OVER,19.5,-122.0,,0.5495495495495496,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PA,UNDER,19.5,-104.0,,0.5098039215686274,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PR,OVER,19.5,-126.0,,0.5575221238938053,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PR,UNDER,19.5,-108.0,,0.5192307692307693,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PRA,OVER,23.5,-101.0,,0.5024875621890548,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PRA,UNDER,23.5,-125.0,,0.5555555555555556,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PTS,OVER,15.5,-148.0,,0.5967741935483871,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PTS,OVER,16.5,-111.0,,0.5260663507109005,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PTS,OVER,17.5,106.0,,0.4854368932038835,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,PTS,UNDER,16.5,-115.0,,0.5348837209302325,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,RA,OVER,6.5,-119.0,,0.54337899543379,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,RA,UNDER,6.5,-110.0,,0.5238095238095238,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,REB,OVER,3.5,116.0,,0.46296296296296297,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Arike Ogunbowale,Indiana Fever @ Dallas Wings,REB,UNDER,3.5,-148.0,,0.5967741935483871,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,3PM,OVER,0.5,-132.0,,0.5689655172413793,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,3PM,UNDER,0.5,102.0,,0.49504950495049505,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PA,OVER,8.5,-108.0,,0.5192307692307693,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PA,UNDER,8.5,-126.0,,0.5575221238938053,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PR,OVER,11.5,-135.0,,0.574468085106383,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PR,UNDER,11.5,100.0,,0.5,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PRA,OVER,12.5,-135.0,,0.574468085106383,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PRA,UNDER,12.5,104.0,,0.49019607843137253,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PTS,OVER,7.5,-102.0,,0.504950495049505,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PTS,OVER,8.5,118.0,,0.45871559633027525,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,PTS,UNDER,7.5,-127.0,,0.5594713656387665,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,RA,OVER,5.5,-120.0,,0.5454545454545454,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,RA,UNDER,5.5,-113.0,,0.5305164319248826,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,REB,OVER,4.5,100.0,,0.5,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Awak Kuier,Indiana Fever @ Dallas Wings,REB,UNDER,4.5,-118.0,,0.5412844036697247,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,3PM,OVER,2.5,-159.0,,0.6138996138996139,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,3PM,OVER,3.5,125.0,,0.4444444444444444,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,3PM,UNDER,2.5,134.0,,0.42735042735042733,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,3PM,UNDER,3.5,-171.0,,0.6309963099630996,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,AST,OVER,8.5,-134.0,,0.5726495726495726,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,AST,UNDER,8.5,116.0,,0.46296296296296297,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PA,OVER,32.5,-114.0,,0.5327102803738317,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PA,UNDER,32.5,-111.0,,0.5260663507109005,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PR,OVER,27.5,-102.0,,0.504950495049505,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PR,UNDER,27.5,-108.0,,0.5192307692307693,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PRA,OVER,36.5,-114.0,,0.5327102803738317,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PRA,OVER,37.5,-110.0,,0.5238095238095238,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PRA,UNDER,36.5,-114.0,,0.5327102803738317,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PRA,UNDER,37.5,-123.0,,0.5515695067264574,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PTS,OVER,22.5,-130.0,,0.5652173913043478,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PTS,OVER,23.5,-102.0,,0.504950495049505,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PTS,OVER,24.5,110.0,,0.47619047619047616,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,PTS,UNDER,23.5,-115.0,,0.5348837209302325,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,RA,OVER,13.5,102.0,,0.49504950495049505,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,RA,UNDER,13.5,-133.0,,0.5708154506437768,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,REB,OVER,3.5,-156.0,0.614629,0.609375,0.005253999999999981,0.008621948717948746,0.0,False,False,PROBABLE,WATCH
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,REB,OVER,4.5,123.0,0.614629,0.4484304932735426,0.16619850672645736,0.37062266999999993,0.0,False,False,PROBABLE,BUY_NOW
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,REB,UNDER,3.5,122.0,0.428341,0.45045045045045046,-0.02210945045045043,-0.04908297999999989,0.0,False,False,PROBABLE,REMOVE
2026-08-20,Caitlin Clark,Indiana Fever @ Dallas Wings,REB,UNDER,4.5,-164.0,0.428341,0.6212121212121212,-0.1928711212121212,-0.31047546341463406,0.0,False,False,PROBABLE,REMOVE
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,AST,OVER,4.5,-154.0,0.362791,0.6062992125984252,-0.24350821259842526,-0.4016304285714286,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,AST,OVER,5.5,121.0,0.362791,0.45248868778280543,-0.08969768778280546,-0.19823189000000008,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,AST,UNDER,4.5,118.0,0.46068,0.45871559633027525,0.0019644036697247236,0.0042823999999999085,0.0,False,False,SPECULATIVE,WATCH
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,AST,UNDER,5.5,-175.0,0.46068,0.6363636363636364,-0.17568363636363638,-0.27607428571428577,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PA,OVER,18.5,-110.0,,0.5238095238095238,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PA,UNDER,18.5,-118.0,,0.5412844036697247,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PR,OVER,23.5,-122.0,,0.5495495495495496,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PR,UNDER,23.5,-108.0,,0.5192307692307693,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PRA,OVER,28.5,-125.0,,0.5555555555555556,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PRA,OVER,29.5,-108.0,,0.5192307692307693,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PRA,UNDER,28.5,-103.0,,0.5073891625615764,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PRA,UNDER,29.5,-125.0,,0.5555555555555556,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PTS,OVER,13.5,-101.0,,0.5024875621890548,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PTS,OVER,14.5,112.0,,0.4716981132075472,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,PTS,UNDER,13.5,-120.0,,0.5454545454545454,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,RA,OVER,15.5,-110.0,,0.5238095238095238,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,RA,UNDER,15.5,-113.0,,0.5305164319248826,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,REB,OVER,10.5,-103.0,,0.5073891625615764,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Jessica Shepard,Indiana Fever @ Dallas Wings,REB,UNDER,10.5,-118.0,,0.5412844036697247,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,3PM,OVER,3.5,134.0,0.476689,0.42735042735042733,0.04933857264957264,0.11545225999999997,0.0,False,False,PROBABLE,BUY_NOW
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,3PM,UNDER,3.5,-173.0,0.410807,0.6336996336996337,-0.2228926336996337,-0.3517323063583816,0.0,False,False,PROBABLE,REMOVE
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,AST,OVER,1.5,-186.0,0.265118,0.6503496503496503,-0.3852316503496503,-0.5923454408602151,0.0,False,False,PROBABLE,REMOVE
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,AST,OVER,2.5,139.0,0.265118,0.41841004184100417,-0.15329204184100415,-0.36636798000000004,0.0,False,False,PROBABLE,REMOVE
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,AST,UNDER,2.5,-182.0,0.307809,0.6453900709219859,-0.33758107092198586,-0.5230651758241758,0.0,False,False,PROBABLE,REMOVE
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PA,OVER,26.5,-118.0,,0.5412844036697247,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PA,UNDER,26.5,-112.0,,0.5283018867924528,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PR,OVER,26.5,-112.0,,0.5283018867924528,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PR,UNDER,26.5,-118.0,,0.5412844036697247,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PRA,OVER,28.5,-114.0,,0.5327102803738317,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PRA,UNDER,28.5,-112.0,,0.5283018867924528,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PTS,OVER,23.5,-139.0,,0.5815899581589958,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PTS,OVER,24.5,100.0,,0.5,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PTS,OVER,25.5,102.0,,0.49504950495049505,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,PTS,UNDER,24.5,-114.0,,0.5327102803738317,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,RA,OVER,3.5,-178.0,,0.6402877697841727,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,RA,UNDER,3.5,132.0,,0.43103448275862066,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,REB,OVER,2.5,171.0,,0.36900369003690037,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Kelsey Mitchell,Indiana Fever @ Dallas Wings,REB,UNDER,2.5,-227.0,,0.6941896024464832,,,0.0,False,False,PROBABLE,UNSCORED
2026-08-20,Lexie Hull,Indiana Fever @ Dallas Wings,3PM,OVER,0.5,-104.0,,0.5098039215686274,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Lexie Hull,Indiana Fever @ Dallas Wings,3PM,UNDER,0.5,-131.0,,0.5670995670995671,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Lexie Hull,Indiana Fever @ Dallas Wings,PA,OVER,4.5,-107.0,,0.5169082125603864,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Lexie Hull,Indiana Fever @ Dallas Wings,PA,UNDER,4.5,-127.0,,0.5594713656387665,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Lexie Hull,Indiana Fever @ Dallas Wings,PTS,OVER,4.5,115.0,,0.46511627906976744,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Lexie Hull,Indiana Fever @ Dallas Wings,REB,OVER,2.5,117.0,,0.4608294930875576,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Lexie Hull,Indiana Fever @ Dallas Wings,REB,UNDER,2.5,-149.0,,0.5983935742971888,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,3PM,OVER,0.5,4700.0,,0.020833333333333332,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,3PM,UNDER,0.5,-10000.0,,0.9900990099009901,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PA,OVER,8.5,-116.0,,0.5370370370370371,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PA,UNDER,8.5,-118.0,,0.5412844036697247,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PR,OVER,14.5,-105.0,,0.5121951219512195,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PR,UNDER,14.5,-114.0,,0.5327102803738317,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PRA,OVER,14.5,-127.0,,0.5594713656387665,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PRA,UNDER,14.5,-102.0,,0.504950495049505,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PTS,OVER,7.5,-127.0,,0.5594713656387665,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PTS,OVER,8.5,112.0,,0.4716981132075472,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PTS,UNDER,7.5,-104.0,,0.5098039215686274,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,PTS,UNDER,8.5,-132.0,,0.5689655172413793,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,RA,OVER,6.5,-151.0,,0.601593625498008,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,RA,UNDER,6.5,111.0,,0.47393364928909953,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,REB,OVER,6.5,108.0,,0.4807692307692308,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Makayla Timpson,Indiana Fever @ Dallas Wings,REB,UNDER,6.5,-130.0,,0.5652173913043478,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,3PM,OVER,0.5,-102.0,,0.504950495049505,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,3PM,UNDER,0.5,-133.0,,0.5708154506437768,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,AST,OVER,2.5,-135.0,,0.574468085106383,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,AST,UNDER,2.5,105.0,,0.4878048780487805,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PA,OVER,10.5,-132.0,,0.5689655172413793,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PA,UNDER,10.5,100.0,,0.5,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PR,OVER,10.5,-101.0,,0.5024875621890548,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PR,UNDER,10.5,-135.0,,0.574468085106383,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PRA,OVER,13.5,100.0,,0.5,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PRA,UNDER,13.5,-125.0,,0.5555555555555556,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PTS,OVER,7.5,-130.0,,0.5652173913043478,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PTS,OVER,8.5,-112.0,,0.5283018867924528,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PTS,OVER,9.5,117.0,,0.4608294930875576,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,PTS,UNDER,7.5,102.0,,0.49504950495049505,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,REB,OVER,1.5,-139.0,,0.5815899581589958,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,REB,OVER,2.5,190.0,,0.3448275862068966,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Odyssey Sims,Indiana Fever @ Dallas Wings,REB,UNDER,2.5,-256.0,,0.7191011235955056,,,0.0,False,False,ACTIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,3PM,OVER,1.5,103.0,,0.49261083743842365,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,3PM,UNDER,1.5,-125.0,,0.5555555555555556,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,AST,OVER,5.5,-121.0,,0.5475113122171946,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,AST,UNDER,5.5,104.0,,0.49019607843137253,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PA,OVER,26.5,-118.0,,0.5412844036697247,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PA,UNDER,26.5,-112.0,,0.5283018867924528,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PR,OVER,24.5,-114.0,,0.5327102803738317,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PR,UNDER,24.5,-108.0,,0.5192307692307693,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PRA,OVER,30.5,-112.0,0.276864,0.5283018867924528,-0.2514378867924528,-0.475936,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PRA,UNDER,30.5,-112.0,0.801103,0.5283018867924528,0.2728011132075472,0.5163735357142858,0.0,False,False,SPECULATIVE,BUY_NOW
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PTS,OVER,20.5,-116.0,,0.5370370370370371,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PTS,OVER,21.5,-104.0,,0.5098039215686274,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,PTS,UNDER,20.5,-106.0,,0.5145631067961165,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,RA,OVER,9.5,-122.0,0.673763,0.5495495495495496,0.1242134504504504,0.22602775409836062,0.0,False,False,SPECULATIVE,BUY_NOW
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,RA,UNDER,9.5,-106.0,0.307495,0.5145631067961165,-0.20706810679611648,-0.4024153773584905,0.0,False,False,SPECULATIVE,REMOVE
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,REB,OVER,3.5,-129.0,,0.5633187772925764,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Paige Bueckers,Indiana Fever @ Dallas Wings,REB,UNDER,3.5,107.0,,0.4830917874396135,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,3PM,OVER,1.5,130.0,,0.43478260869565216,,,0.0,False,False,SPECULATIVE,UNSCORED
