generated_at_utc,promotion_state,forward_predictions_total,graded_predictions,pending_predictions,explicit_close_predictions,explicit_clv_coverage_pct,v5_brier,market_brier,v5_ece_5bin,v5_accuracy,roi,production_ready,canonical_forward_markets_total,canonical_graded_markets,canonical_pending_markets,snapshot_ledger_rows,snapshot_graded_rows
2026-08-17T04:24:09.019121+00:00,SHADOW,5911,0,5911,2107,35.65,,,,,,False,,,,,
2026-08-17T05:21:18.999045+00:00,SHADOW,5911,0,5911,2107,35.65,,,,,,False,,,,,
2026-08-17T06:06:44.081408+00:00,SHADOW,5911,0,5911,2107,35.65,,,,,,False,,,,,
2026-08-17T07:39:19.220188+00:00,SHADOW,5911,0,5911,2107,35.65,,,,,,False,,,,,
2026-08-17T08:24:11.809609+00:00,SHADOW,5911,0,5911,2107,35.65,,,,,,False,,,,,
2026-08-17T09:24:06.551124+00:00,SHADOW,5911,0,5911,2107,35.65,,,,,,False,,,,,
2026-08-17T10:10:34.659448+00:00,SHADOW,5911,0,5911,2107,35.65,,,,,,False,,,,,
2026-08-17T11:02:56.206732+00:00,SHADOW,5911,0,5911,2107,35.65,,,,,,False,,,,,
2026-08-17T11:58:11.395511+00:00,SHADOW,5919,0,5919,2107,35.6,,,,,,False,,,,,
2026-08-17T12:01:17.964614+00:00,SHADOW,5927,0,5927,2107,35.55,,,,,,False,,,,,
2026-08-17T13:27:10.481168+00:00,SHADOW,5935,0,5935,2107,35.5,,,,,,False,,,,,
2026-08-17T13:29:59.457362+00:00,SHADOW,5943,0,5943,2107,35.45,,,,,,False,,,,,
2026-08-17T14:07:01.991623+00:00,SHADOW,5951,0,5951,2107,35.41,,,,,,False,,,,,
2026-08-17T14:08:45.257677+00:00,SHADOW,5959,0,5959,2107,35.36,,,,,,False,,,,,
2026-08-17T14:59:55.044356+00:00,SHADOW,5967,0,5967,2107,35.31,,,,,,False,,,,,
2026-08-17T15:02:41.503402+00:00,SHADOW,5975,0,5975,2107,35.26,,,,,,False,,,,,
2026-08-17T15:57:08.280268+00:00,SHADOW,5983,0,5983,2107,35.22,,,,,,False,,,,,
2026-08-17T16:01:07.512165+00:00,SHADOW,5991,0,5991,2107,35.17,,,,,,False,,,,,
2026-08-17T17:02:02.829674+00:00,SHADOW,6003,0,6003,2107,35.1,,,,,,False,,,,,
2026-08-17T17:05:25.725667+00:00,SHADOW,6015,0,6015,2107,35.03,,,,,,False,,,,,
2026-08-17T18:02:31.261793+00:00,SHADOW,6027,0,6027,2107,34.96,,,,,,False,,,,,
2026-08-17T18:05:37.743784+00:00,SHADOW,6039,0,6039,2107,34.89,,,,,,False,,,,,
2026-08-17T19:12:42.613172+00:00,SHADOW,6051,0,6051,2107,34.82,,,,,,False,,,,,
2026-08-17T19:19:09.975806+00:00,SHADOW,6063,0,6063,2107,34.75,,,,,,False,,,,,
2026-08-17T19:58:02.618524+00:00,SHADOW,6075,0,6075,2107,34.68,,,,,,False,,,,,
2026-08-17T20:01:31.205112+00:00,SHADOW,6087,0,6087,2107,34.61,,,,,,False,,,,,
2026-08-17T21:01:26.078019+00:00,SHADOW,6099,0,6099,2107,34.55,,,,,,False,,,,,
2026-08-17T21:04:56.936290+00:00,SHADOW,6111,0,6111,2107,34.48,,,,,,False,,,,,
2026-08-17T21:57:46.424079+00:00,SHADOW,6123,0,6123,2107,34.41,,,,,,False,,,,,
2026-08-17T22:01:39.061421+00:00,SHADOW,6135,0,6135,2107,34.34,,,,,,False,,,,,
2026-08-17T22:58:23.037113+00:00,SHADOW,6147,0,6147,2107,34.28,,,,,,False,,,,,
2026-08-17T23:01:10.386180+00:00,SHADOW,6159,0,6159,2107,34.21,,,,,,False,,,,,
2026-08-17T23:57:10.398169+00:00,SHADOW,6171,0,6171,2107,34.14,,,,,,False,,,,,
2026-08-18T00:00:31.474636+00:00,SHADOW,6183,0,6183,2107,34.08,,,,,,False,,,,,
2026-08-18T02:15:21.414669+00:00,SHADOW,,,,2427,38.95,0.28532,0.25066,,,-0.181876,False,204,187,17,6231,5872
2026-08-18T02:16:13.626058+00:00,SHADOW,,,,2427,38.95,0.28532,0.25066,,,-0.181876,False,204,187,17,6231,5872
2026-08-18T03:27:22.134150+00:00,SHADOW,,,,2439,39.07,0.28532,0.25066,,,-0.181876,False,204,187,17,6243,5872
2026-08-18T03:30:14.269477+00:00,SHADOW,,,,2451,39.18,0.28532,0.25066,,,-0.181876,False,204,187,17,6255,5872
2026-08-18T04:21:12.976618+00:00,SHADOW,,,,2463,39.3,0.28532,0.25066,,,-0.181876,False,204,187,17,6267,5872
2026-08-18T05:08:23.290013+00:00,SHADOW,,,,2463,39.3,0.28532,0.25066,,,-0.181876,False,204,187,17,6267,5872
2026-08-18T06:01:46.371585+00:00,SHADOW,,,,2463,39.3,0.28532,0.25066,,,-0.181876,False,204,187,17,6267,5872
2026-08-18T07:25:44.622036+00:00,SHADOW,,,,2463,39.3,0.28532,0.25066,,,-0.181876,False,204,187,17,6267,5872
2026-08-18T08:09:11.082025+00:00,SHADOW,,,,2463,39.3,0.28532,0.25066,,,-0.181876,False,204,187,17,6267,5872
2026-08-18T09:09:51.908015+00:00,SHADOW,,,,2463,39.3,0.28532,0.25066,,,-0.181876,False,204,187,17,6267,5872
2026-08-18T10:04:43.182118+00:00,SHADOW,,,,2463,39.3,0.28532,0.25066,,,-0.181876,False,204,187,17,6267,5872
2026-08-18T11:01:57.101769+00:00,SHADOW,,,,2463,39.3,0.28532,0.25066,,,-0.181876,False,204,187,17,6267,5872
2026-08-18T11:05:06.958078+00:00,SHADOW,,,,2463,38.75,0.28532,0.25066,,,-0.181876,False,204,187,17,6356,5872
2026-08-18T11:58:54.845434+00:00,SHADOW,,,,2463,37.7,0.28532,0.25066,,,-0.181876,False,204,187,17,6534,6228
2026-08-18T12:03:29.182701+00:00,SHADOW,,,,2463,37.19,0.28532,0.25066,,,-0.181876,False,204,187,17,6623,6228
2026-08-18T13:29:50.102887+00:00,SHADOW,,,,2463,36.2,0.28532,0.25066,,,-0.181876,False,204,187,17,6803,6228
2026-08-18T13:32:29.224546+00:00,SHADOW,,,,2463,35.73,0.28532,0.25066,,,-0.181876,False,204,187,17,6893,6228
2026-08-18T14:12:53.815151+00:00,SHADOW,,,,2463,34.82,0.28532,0.25066,,,-0.181876,False,204,187,17,7073,6228
2026-08-18T14:21:07.934827+00:00,SHADOW,,,,2463,34.39,0.28532,0.25066,,,-0.181876,False,204,187,17,7163,6228
2026-08-18T15:09:55.927307+00:00,SHADOW,,,,2463,33.96,0.28532,0.25066,,,-0.181876,False,204,187,17,7253,6228
2026-08-18T16:04:21.479858+00:00,SHADOW,,,,2463,33.14,0.28532,0.25066,,,-0.181876,False,204,187,17,7433,6228
2026-08-18T16:05:31.676321+00:00,SHADOW,,,,2463,32.74,0.28532,0.25066,,,-0.181876,False,204,187,17,7523,6228
2026-08-18T17:04:23.926343+00:00,SHADOW,,,,2463,32.35,0.28532,0.25066,,,-0.181876,False,204,187,17,7613,6228
2026-08-18T17:07:15.640218+00:00,SHADOW,,,,2463,31.95,0.28532,0.25066,,,-0.181876,False,204,187,17,7709,6228
2026-08-18T18:01:20.608511+00:00,SHADOW,,,,2463,31.17,0.28532,0.25066,,,-0.181876,False,204,187,17,7901,6228
2026-08-18T18:04:55.248863+00:00,SHADOW,,,,2463,30.8,0.28532,0.25066,,,-0.181876,False,204,187,17,7997,6228
2026-08-18T19:12:37.893809+00:00,SHADOW,,,,2463,30.08,0.28532,0.25066,,,-0.181876,False,204,187,17,8189,6228
2026-08-18T19:20:21.707862+00:00,SHADOW,,,,2463,29.73,0.28532,0.25066,,,-0.181876,False,204,187,17,8285,6228
2026-08-18T19:56:15.016486+00:00,SHADOW,,,,2463,29.06,0.28532,0.25066,,,-0.181876,False,204,187,17,8477,6228
2026-08-18T20:00:45.765797+00:00,SHADOW,,,,2463,28.73,0.28532,0.25066,,,-0.181876,False,204,187,17,8573,6228
2026-08-18T20:58:19.304214+00:00,SHADOW,,,,2463,28.41,0.28532,0.25066,,,-0.181876,False,204,187,17,8669,6228
2026-08-18T21:04:20.615728+00:00,SHADOW,,,,2463,28.1,0.28532,0.25066,,,-0.181876,False,204,187,17,8765,6228
2026-08-18T21:57:04.077324+00:00,SHADOW,,,,2463,27.5,0.28532,0.25066,,,-0.181876,False,204,187,17,8957,6228
2026-08-18T22:00:48.553197+00:00,SHADOW,,,,2463,27.21,0.28532,0.25066,,,-0.181876,False,204,187,17,9053,6228
2026-08-18T22:59:05.027405+00:00,SHADOW,,,,2463,26.92,0.28532,0.25066,,,-0.181876,False,204,187,17,9149,6228
2026-08-18T23:03:27.243236+00:00,SHADOW,,,,2463,26.64,0.28532,0.25066,,,-0.181876,False,204,187,17,9245,6228
2026-08-18T23:57:02.702126+00:00,SHADOW,,,,2463,26.1,0.28532,0.25066,,,-0.181876,False,204,187,17,9437,6228
2026-08-19T00:02:06.848193+00:00,SHADOW,,,,2463,25.84,0.28532,0.25066,,,-0.181876,False,204,187,17,9533,6228
2026-08-19T02:08:29.463023+00:00,SHADOW,,,,2463,25.58,0.28532,0.25066,,,-0.181876,False,204,187,17,9629,7519
2026-08-19T02:11:45.519080+00:00,SHADOW,,,,2463,25.33,0.28532,0.25066,,,-0.181876,False,204,187,17,9725,7556
2026-08-19T03:29:55.275459+00:00,SHADOW,,,,2463,24.84,0.28532,0.25066,,,-0.181876,False,204,187,17,9917,8750
2026-08-19T03:31:38.657867+00:00,SHADOW,,,,2463,24.6,0.28532,0.25066,,,-0.181876,False,204,187,17,10013,8814
2026-08-19T04:22:19.836711+00:00,SHADOW,,,,2463,24.36,0.28532,0.25066,,,-0.181876,False,204,187,17,10109,10070
2026-08-19T05:09:05.766364+00:00,SHADOW,,,,2463,24.36,0.28532,0.25066,,,-0.181876,False,204,187,17,10109,10070
2026-08-19T06:02:17.113820+00:00,SHADOW,,,,2463,24.36,0.28532,0.25066,,,-0.181876,False,204,187,17,10109,10070
2026-08-19T07:26:38.704065+00:00,SHADOW,,,,2463,24.36,0.28532,0.25066,,,-0.181876,False,204,187,17,10109,10070
2026-08-19T08:09:17.732798+00:00,SHADOW,,,,2463,24.36,0.28532,0.25066,,,-0.181876,False,204,187,17,10109,10070
2026-08-19T09:11:05.222084+00:00,SHADOW,,,,2463,24.36,0.28532,0.25066,,,-0.181876,False,204,187,17,10109,10070
2026-08-19T10:04:38.277592+00:00,SHADOW,,,,2463,24.36,0.28532,0.25066,,,-0.181876,False,204,187,17,10109,10070
2026-08-19T11:00:47.669882+00:00,SHADOW,,,,2463,24.36,0.28532,0.25066,,,-0.181876,False,204,187,17,10109,10070
2026-08-19T11:58:44.843486+00:00,SHADOW,,,,2463,24.29,0.28532,0.25066,,,-0.181876,False,204,187,17,10141,10070
2026-08-19T13:31:13.434619+00:00,SHADOW,,,,2463,24.11,0.28532,0.25066,,,-0.181876,False,204,187,17,10215,10070
2026-08-19T13:34:47.718462+00:00,SHADOW,,,,2463,24.02,0.28532,0.25066,,,-0.181876,False,204,187,17,10255,10070
2026-08-19T14:12:53.624505+00:00,SHADOW,,,,2463,23.84,0.28532,0.25066,,,-0.181876,False,204,187,17,10333,10070
2026-08-19T14:21:53.065524+00:00,SHADOW,,,,2463,23.75,0.28532,0.25066,,,-0.181876,False,204,187,17,10371,10070
2026-08-19T15:08:19.601240+00:00,SHADOW,,,,2463,23.66,0.28532,0.25066,,,-0.181876,False,204,187,17,10409,10070
2026-08-19T15:11:55.642547+00:00,SHADOW,,,,2463,23.58,0.28532,0.25066,,,-0.181876,False,204,187,17,10447,10070
2026-08-19T16:04:34.240763+00:00,SHADOW,,,,2463,23.41,0.28532,0.25066,,,-0.181876,False,204,187,17,10523,10070
2026-08-19T16:08:04.431284+00:00,SHADOW,,,,2463,23.32,0.28532,0.25066,,,-0.181876,False,204,187,17,10561,10070
2026-08-19T17:02:03.264165+00:00,SHADOW,,,,2463,23.32,0.28532,0.25066,,,-0.181876,False,204,187,17,10599,10070
2026-08-19T17:06:21.289809+00:00,SHADOW,,,,2463,23.16,0.28532,0.25066,,,-0.181876,False,204,187,17,10635,10070
2026-08-19T17:58:06.741194+00:00,SHADOW,,,,2463,23.0,0.28532,0.25066,,,-0.181876,False,204,187,17,10707,10070
2026-08-19T18:03:02.735118+00:00,SHADOW,,,,2463,22.93,0.28532,0.25066,,,-0.181876,False,204,187,17,10743,10070
2026-08-19T19:08:35.712709+00:00,SHADOW,,,,2463,22.77,0.28532,0.25066,,,-0.181876,False,204,187,17,10815,10070
2026-08-19T19:11:31.857047+00:00,SHADOW,,,,2463,22.7,0.28532,0.25066,,,-0.181876,False,204,187,17,10851,10070
2026-08-19T19:58:00.544619+00:00,SHADOW,,,,2463,22.62,0.28532,0.25066,,,-0.181876,False,204,187,17,10887,10070
2026-08-19T20:02:15.968723+00:00,SHADOW,,,,2463,22.55,0.28532,0.25066,,,-0.181876,False,204,187,17,10923,10070
2026-08-19T21:01:45.965238+00:00,SHADOW,,,,2463,22.47,0.28532,0.25066,,,-0.181876,False,204,187,17,10959,10070
2026-08-19T21:06:03.603078+00:00,SHADOW,,,,2463,22.4,0.28532,0.25066,,,-0.181876,False,204,187,17,10995,10070
2026-08-19T21:58:04.270777+00:00,SHADOW,,,,2463,22.26,0.28532,0.25066,,,-0.181876,False,204,187,17,11067,10070
2026-08-19T22:02:45.549042+00:00,SHADOW,,,,2463,22.18,0.28532,0.25066,,,-0.181876,False,204,187,17,11103,10070
2026-08-19T22:58:01.966913+00:00,SHADOW,,,,2463,22.04,0.28532,0.25066,,,-0.181876,False,204,187,17,11175,10070
2026-08-19T23:03:54.304506+00:00,SHADOW,,,,2463,21.97,0.28532,0.25066,,,-0.181876,False,204,187,17,11211,10070
2026-08-19T23:55:54.362038+00:00,SHADOW,,,,2463,21.83,0.28532,0.25066,,,-0.181876,False,204,187,17,11283,10070
2026-08-20T00:01:53.953455+00:00,SHADOW,,,,2463,21.76,0.28532,0.25066,,,-0.181876,False,204,187,17,11319,10070
2026-08-20T02:08:11.827183+00:00,SHADOW,,,,2463,21.69,0.28532,0.25066,,,-0.181876,False,204,187,17,11355,10194
2026-08-20T02:11:05.369144+00:00,SHADOW,,,,2463,21.62,0.28532,0.25066,,,-0.181876,False,204,187,17,11391,10197
2026-08-20T03:30:23.514402+00:00,SHADOW,,,,2463,21.49,0.28532,0.25066,,,-0.181876,False,204,187,17,11463,10203
2026-08-20T03:33:57.043839+00:00,SHADOW,,,,2463,21.42,0.28532,0.25066,,,-0.181876,False,204,187,17,11499,10206
2026-08-20T04:21:57.180351+00:00,SHADOW,,,,2463,21.35,0.28532,0.25066,,,-0.181876,False,204,187,17,11535,10209
2026-08-20T05:09:14.348904+00:00,SHADOW,,,,2463,21.35,0.28532,0.25066,,,-0.181876,False,204,187,17,11535,11496
2026-08-20T06:03:06.855606+00:00,SHADOW,,,,2463,21.35,0.28532,0.25066,,,-0.181876,False,204,187,17,11535,11496
2026-08-20T07:28:38.243304+00:00,SHADOW,,,,2463,21.35,0.28532,0.25066,,,-0.181876,False,204,187,17,11535,11496
2026-08-20T08:11:24.364779+00:00,SHADOW,,,,2463,21.35,0.28532,0.25066,,,-0.181876,False,204,187,17,11535,11496
2026-08-20T09:11:05.855311+00:00,SHADOW,,,,2463,21.35,0.28532,0.25066,,,-0.181876,False,204,187,17,11535,11496
2026-08-20T10:06:46.868287+00:00,SHADOW,,,,2463,21.35,0.28532,0.25066,,,-0.181876,False,204,187,17,11535,11496
2026-08-20T11:02:55.710887+00:00,SHADOW,,,,2463,21.22,0.28532,0.25066,,,-0.181876,False,204,187,17,11608,11496
2026-08-20T11:05:54.747579+00:00,SHADOW,,,,2463,21.09,0.28532,0.25066,,,-0.181876,False,204,187,17,11681,11496
2026-08-20T11:59:58.214203+00:00,SHADOW,,,,2463,20.95,0.28532,0.25066,,,-0.181876,False,204,187,17,11754,11496
2026-08-20T13:33:27.725375+00:00,SHADOW,,,,2463,20.83,0.28532,0.25066,,,-0.181876,False,204,187,17,11825,11496
2026-08-20T13:37:02.679177+00:00,SHADOW,,,,2463,20.71,0.28532,0.25066,,,-0.181876,False,204,187,17,11894,11496
2026-08-20T14:20:37.219265+00:00,SHADOW,,,,2463,20.47,0.28532,0.25066,,,-0.181876,False,204,187,17,12033,11496
2026-08-20T14:24:00.974345+00:00,SHADOW,,,,2463,20.35,0.28532,0.25066,,,-0.181876,False,204,187,17,12103,11496
2026-08-20T15:11:22.020966+00:00,SHADOW,,,,2463,20.12,0.28532,0.25066,,,-0.181876,False,204,187,17,12243,11496
2026-08-20T15:20:45.802304+00:00,SHADOW,,,,2463,20.0,0.28532,0.25066,,,-0.181876,False,204,187,17,12313,11496
2026-08-20T16:05:48.425263+00:00,SHADOW,,,,2463,19.89,0.28532,0.25066,,,-0.181876,False,204,187,17,12383,11496
2026-08-20T16:08:10.297386+00:00,SHADOW,,,,2463,19.78,0.28532,0.25066,,,-0.181876,False,204,187,17,12453,11496
2026-08-20T17:07:21.567388+00:00,SHADOW,,,,2463,19.55,0.28532,0.25066,,,-0.181876,False,204,187,17,12596,11496
2026-08-20T17:10:25.379229+00:00,SHADOW,,,,2463,19.44,0.28532,0.25066,,,-0.181876,False,204,187,17,12669,11496
2026-08-20T18:02:41.385832+00:00,SHADOW,,,,2463,19.22,0.28532,0.25066,,,-0.181876,False,204,187,17,12815,11496
2026-08-20T18:06:28.864701+00:00,SHADOW,,,,2463,19.11,0.28532,0.25066,,,-0.181876,False,204,187,17,12888,11496
2026-08-20T19:19:48.499662+00:00,SHADOW,,,,2463,18.9,0.28532,0.25066,,,-0.181876,False,204,187,17,13034,11496
2026-08-20T19:22:28.231486+00:00,SHADOW,,,,2463,18.79,0.28532,0.25066,,,-0.181876,False,204,187,17,13107,11496
2026-08-20T20:02:12.041767+00:00,SHADOW,,,,2463,18.58,0.28532,0.25066,,,-0.181876,False,204,187,17,13253,11496
2026-08-20T20:05:54.864330+00:00,SHADOW,,,,2463,18.48,0.28532,0.25066,,,-0.181876,False,204,187,17,13326,11496
2026-08-20T21:03:27.970653+00:00,SHADOW,,,,2463,18.38,0.28532,0.25066,,,-0.181876,False,204,187,17,13399,11496
2026-08-20T21:07:19.652492+00:00,SHADOW,,,,2463,18.28,0.28532,0.25066,,,-0.181876,False,204,187,17,13472,11496
2026-08-20T22:00:36.009498+00:00,SHADOW,,,,2463,18.09,0.28532,0.25066,,,-0.181876,False,204,187,17,13618,11496
2026-08-20T22:03:39.802811+00:00,SHADOW,,,,2463,17.99,0.28532,0.25066,,,-0.181876,False,204,187,17,13691,11496
2026-08-20T23:01:38.876398+00:00,SHADOW,,,,2463,17.8,0.28532,0.25066,,,-0.181876,False,204,187,17,13837,11496
2026-08-20T23:06:51.530824+00:00,SHADOW,,,,2463,17.71,0.28532,0.25066,,,-0.181876,False,204,187,17,13910,11496
2026-08-20T23:56:42.257788+00:00,SHADOW,,,,2463,17.61,0.28532,0.25066,,,-0.181876,False,204,187,17,13983,11496
2026-08-21T00:04:52.418328+00:00,SHADOW,,,,4167,29.65,0.28532,0.25066,,,-0.181876,False,204,187,17,14056,11496
2026-08-21T02:13:55.059388+00:00,SHADOW,,,,4198,29.71,0.28532,0.25066,,,-0.181876,False,204,187,17,14129,11496
2026-08-21T02:18:14.868932+00:00,SHADOW,,,,4229,29.78,0.28532,0.25066,,,-0.181876,False,204,187,17,14202,11496
2026-08-21T03:34:38.216733+00:00,SHADOW,,,,4229,29.78,0.28532,0.25066,,,-0.181876,False,204,187,17,14275,12654
2026-08-21T03:41:22.909200+00:00,SHADOW,,,,4291,29.91,0.28532,0.25066,,,-0.181876,False,204,187,17,14348,12685
2026-08-21T04:22:35.645506+00:00,SHADOW,,,,4291,29.91,0.28532,0.25066,,,-0.181876,False,204,187,17,14421,13106
2026-08-21T05:11:14.708477+00:00,SHADOW,,,,4322,29.97,0.28532,0.25066,,,-0.181876,False,204,187,17,14421,14382
2026-08-21T06:05:03.424658+00:00,SHADOW,,,,4322,29.97,0.28532,0.25066,,,-0.181876,False,204,187,17,14421,14382
2026-08-21T07:28:51.852256+00:00,SHADOW,,,,4322,29.97,0.28532,0.25066,,,-0.181876,False,204,187,17,14421,14382
2026-08-21T08:12:47.778890+00:00,SHADOW,,,,4322,29.97,0.28532,0.25066,,,-0.181876,False,204,187,17,14421,14382
2026-08-21T09:20:46.363573+00:00,SHADOW,,,,4322,29.97,0.28532,0.25066,,,-0.181876,False,204,187,17,14421,14382
2026-08-21T10:07:07.246766+00:00,SHADOW,,,,4322,29.97,0.28532,0.25066,,,-0.181876,False,204,187,17,14421,14382
2026-08-21T11:03:47.198359+00:00,SHADOW,,,,4322,29.97,0.28532,0.25066,,,-0.181876,False,204,187,17,14421,14382
2026-08-21T11:58:21.850812+00:00,SHADOW,,,,4322,29.85,0.28532,0.25066,,,-0.181876,False,204,187,17,14479,14382
2026-08-21T13:32:47.571580+00:00,SHADOW,,,,4322,29.61,0.28532,0.25066,,,-0.181876,False,204,187,17,14595,14382
2026-08-21T13:37:28.191784+00:00,SHADOW,,,,4322,29.49,0.28532,0.25066,,,-0.181876,False,204,187,17,14654,14382
2026-08-21T14:13:07.111328+00:00,SHADOW,,,,4322,29.26,0.28532,0.25066,,,-0.181876,False,204,187,17,14773,14382
2026-08-21T14:23:04.577776+00:00,SHADOW,,,,4322,29.14,0.28532,0.25066,,,-0.181876,False,204,187,17,14833,14382
2026-08-21T15:09:43.878437+00:00,SHADOW,,,,4322,29.02,0.28532,0.25066,,,-0.181876,False,204,187,17,14893,14382
2026-08-21T15:14:19.704439+00:00,SHADOW,,,,4322,28.9,0.28532,0.25066,,,-0.181876,False,204,187,17,14953,14382
2026-08-21T16:04:19.848861+00:00,SHADOW,,,,4322,28.79,0.28532,0.25066,,,-0.181876,False,204,187,17,15013,14382
2026-08-21T17:06:56.126187+00:00,SHADOW,,,,4322,28.56,0.28532,0.25066,,,-0.181876,False,204,187,17,15134,14382
2026-08-21T17:11:45.921523+00:00,SHADOW,,,,4322,28.44,0.28532,0.25066,,,-0.181876,False,204,187,17,15195,14382
2026-08-21T18:02:32.003670+00:00,SHADOW,,,,4322,28.33,0.28532,0.25066,,,-0.181876,False,204,187,17,15256,14382
2026-08-21T19:12:00.859759+00:00,SHADOW,,,,4322,28.11,0.28532,0.25066,,,-0.181876,False,204,187,17,15378,14382
2026-08-21T19:19:16.773400+00:00,SHADOW,,,,4322,27.99,0.28532,0.25066,,,-0.181876,False,204,187,17,15439,14382
2026-08-21T19:55:31.846710+00:00,SHADOW,,,,4322,27.88,0.28532,0.25066,,,-0.181876,False,204,187,17,15500,14382
2026-08-21T20:58:15.854740+00:00,SHADOW,,,,4322,27.77,0.28532,0.25066,,,-0.181876,False,204,187,17,15561,14382
2026-08-21T21:58:26.759930+00:00,SHADOW,,,,4322,27.56,0.28532,0.25066,,,-0.181876,False,204,187,17,15683,14382
2026-08-21T22:57:19.144089+00:00,SHADOW,,,,4322,27.35,0.28532,0.25066,,,-0.181876,False,204,187,17,15805,14382
2026-08-21T23:04:15.549661+00:00,SHADOW,,,,4322,27.24,0.28532,0.25066,,,-0.181876,False,204,187,17,15866,14382
2026-08-21T23:57:15.365979+00:00,SHADOW,,,,4322,27.03,0.28532,0.25066,,,-0.181876,False,204,187,17,15988,14382
2026-08-22T00:02:25.638469+00:00,SHADOW,,,,4322,26.93,0.28532,0.25066,,,-0.181876,False,204,187,17,16049,14382
2026-08-22T02:05:59.480639+00:00,SHADOW,,,,4423,27.45,0.28532,0.25066,,,-0.181876,False,204,187,17,16171,16027
2026-08-22T02:11:50.578740+00:00,SHADOW,,,,4431,27.3,0.28532,0.25066,,,-0.181876,False,204,187,17,16232,16084
2026-08-22T03:26:26.672085+00:00,SHADOW,,,,4435,27.22,0.28532,0.25066,,,-0.181876,False,204,187,17,16293,16141
2026-08-22T03:31:30.914344+00:00,SHADOW,,,,4439,27.14,0.28532,0.25066,,,-0.181876,False,204,187,17,16354,16198
2026-08-22T04:12:46.270913+00:00,SHADOW,,,,4443,27.07,0.28532,0.25066,,,-0.181876,False,204,187,17,16415,16255
2026-08-22T05:06:01.720610+00:00,SHADOW,,,,4443,27.07,0.28532,0.25066,,,-0.181876,False,204,187,17,16415,16376
2026-08-22T06:00:47.996384+00:00,SHADOW,,,,4443,27.07,0.28532,0.25066,,,-0.181876,False,204,187,17,16415,16376
2026-08-22T07:20:08.565221+00:00,SHADOW,,,,4443,27.07,0.28532,0.25066,,,-0.181876,False,204,187,17,16415,16376
2026-08-22T08:01:10.039828+00:00,SHADOW,,,,4443,27.07,0.28532,0.25066,,,-0.181876,False,204,187,17,16415,16376
2026-08-22T09:03:29.818079+00:00,SHADOW,,,,4443,27.07,0.28532,0.25066,,,-0.181876,False,204,187,17,16415,16376
2026-08-22T09:57:30.561951+00:00,SHADOW,,,,4443,27.07,0.28532,0.25066,,,-0.181876,False,204,187,17,16415,16376
2026-08-22T10:57:35.295649+00:00,SHADOW,,,,4443,26.92,0.28532,0.25066,,,-0.181876,False,204,187,17,16504,16376
2026-08-22T11:04:52.507185+00:00,SHADOW,,,,4443,26.78,0.28532,0.25066,,,-0.181876,False,204,187,17,16593,16376
2026-08-22T11:55:42.729977+00:00,SHADOW,,,,4443,26.64,0.28532,0.25066,,,-0.181876,False,204,187,17,16680,16376
2026-08-22T12:03:35.801230+00:00,SHADOW,,,,4443,26.5,0.28532,0.25066,,,-0.181876,False,204,187,17,16767,16376
2026-08-22T13:18:18.413430+00:00,SHADOW,,,,4443,26.36,0.28532,0.25066,,,-0.181876,False,204,187,17,16858,16376
2026-08-22T13:25:14.566010+00:00,SHADOW,,,,4443,26.22,0.28532,0.25066,,,-0.181876,False,204,187,17,16947,16376
2026-08-22T13:58:29.720249+00:00,SHADOW,,,,4443,26.08,0.28532,0.25066,,,-0.181876,False,204,187,17,17036,16376
2026-08-22T14:03:10.471579+00:00,SHADOW,,,,4443,25.95,0.28532,0.25066,,,-0.181876,False,204,187,17,17123,16376
2026-08-22T14:57:17.967586+00:00,SHADOW,,,,4443,25.69,0.28532,0.25066,,,-0.181876,False,204,187,17,17297,16376
2026-08-22T15:55:48.336286+00:00,SHADOW,,,,4443,25.43,0.28532,0.25066,,,-0.181876,False,204,187,17,17471,16376
2026-08-22T16:58:13.719920+00:00,SHADOW,,,,4443,25.3,0.28532,0.25066,,,-0.181876,False,204,187,17,17558,16376
2026-08-22T17:56:37.799001+00:00,SHADOW,,,,4443,25.06,0.28532,0.25066,,,-0.181876,False,204,187,17,17732,16376
2026-08-22T19:04:32.462018+00:00,SHADOW,,,,4443,24.57,0.28532,0.25066,,,-0.181876,False,204,187,17,18080,16376
2026-08-22T19:10:18.733840+00:00,SHADOW,,,,4443,24.46,0.28532,0.25066,,,-0.181876,False,204,187,17,18167,16376
2026-08-22T19:55:01.091883+00:00,SHADOW,,,,4443,24.11,0.28532,0.25066,,,-0.181876,False,204,187,17,18428,16376
2026-08-22T20:02:20.934273+00:00,SHADOW,,,,4443,24.0,0.28532,0.25066,,,-0.181876,False,204,187,17,18515,16376
2026-08-22T20:56:53.109130+00:00,SHADOW,,,,4443,23.77,0.28532,0.25066,,,-0.181876,False,204,187,17,18689,16376
2026-08-22T21:03:49.937557+00:00,SHADOW,,,,4443,23.66,0.28532,0.25066,,,-0.181876,False,204,187,17,18776,16376
2026-08-22T21:56:27.424374+00:00,SHADOW,,,,4443,23.34,0.28532,0.25066,,,-0.181876,False,204,187,17,19037,16376
2026-08-22T22:57:16.304094+00:00,SHADOW,,,,4443,23.02,0.28532,0.25066,,,-0.181876,False,204,187,17,19298,16376
2026-08-22T23:54:51.991258+00:00,SHADOW,,,,4443,22.82,0.28532,0.25066,,,-0.181876,False,204,187,17,19472,16376
