ranking_key,date,player,game,player_team,opponent,stat,side,position,matchup_projection,rotation_games_prior,minutes_l5,minutes_l10,minutes_prior_mean,starter_rate_l5,starter_rate_l10,projected_role,injury_status,lineup_confirmation,lineup_status,lineup_confidence,lineup_confidence_band,rotation_multiplier,lineup_adjusted_projection,lineup_delta,adjustment_basis,live_injury_adjustment_applied
2026-08-14|caitlin clark|dallas wings @ indiana fever|pts|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pts|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pts|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pts|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|pts|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|ra|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,RA,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|ra|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,RA,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|ra|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,RA,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|ra|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,RA,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|reb|over,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,REB,OVER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|caitlin clark|dallas wings @ indiana fever|reb|under,2026-08-14,Caitlin Clark,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,REB,UNDER,G,,9,30.8,27.667,27.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,85.66,HIGH,1.039639,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|3pm|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,3PM,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|3pm|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,3PM,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|3pm|under,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,3PM,UNDER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|3pm|under,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,3PM,UNDER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|ast|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,AST,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|ast|under,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,AST,UNDER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pa|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pa|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pa|under,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,UNDER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pa|under,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PA,UNDER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pts|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pts|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pts|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pts|over,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pts|under,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|kelsey mitchell|dallas wings @ indiana fever|pts|under,2026-08-14,Kelsey Mitchell,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,G,,10,32.4,32.9,32.9,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,95.83,HIGH,0.994681,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|lexie hull|dallas wings @ indiana fever|pr|over,2026-08-14,Lexie Hull,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PR,OVER,G,,10,17.8,18.4,18.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,91.31,HIGH,0.988587,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|lexie hull|dallas wings @ indiana fever|pr|under,2026-08-14,Lexie Hull,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PR,UNDER,G,,10,17.8,18.4,18.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,91.31,HIGH,0.988587,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|lexie hull|dallas wings @ indiana fever|pts|over,2026-08-14,Lexie Hull,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,10,17.8,18.4,18.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,91.31,HIGH,0.988587,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|lexie hull|dallas wings @ indiana fever|pts|over,2026-08-14,Lexie Hull,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,10,17.8,18.4,18.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,91.31,HIGH,0.988587,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|lexie hull|dallas wings @ indiana fever|pts|under,2026-08-14,Lexie Hull,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,G,,10,17.8,18.4,18.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,91.31,HIGH,0.988587,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|lexie hull|dallas wings @ indiana fever|pts|under,2026-08-14,Lexie Hull,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,G,,10,17.8,18.4,18.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,91.31,HIGH,0.988587,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|lexie hull|dallas wings @ indiana fever|reb|over,2026-08-14,Lexie Hull,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,REB,OVER,G,,10,17.8,18.4,18.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,91.31,HIGH,0.988587,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|lexie hull|dallas wings @ indiana fever|reb|under,2026-08-14,Lexie Hull,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,REB,UNDER,G,,10,17.8,18.4,18.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,91.31,HIGH,0.988587,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|makayla timpson|dallas wings @ indiana fever|pr|over,2026-08-14,Makayla Timpson,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PR,OVER,F,,10,22.2,21.9,21.9,0.0,0.1,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.17,HIGH,1.004795,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|makayla timpson|dallas wings @ indiana fever|pr|under,2026-08-14,Makayla Timpson,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PR,UNDER,F,,10,22.2,21.9,21.9,0.0,0.1,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.17,HIGH,1.004795,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|makayla timpson|dallas wings @ indiana fever|pts|over,2026-08-14,Makayla Timpson,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,F,,10,22.2,21.9,21.9,0.0,0.1,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.17,HIGH,1.004795,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|makayla timpson|dallas wings @ indiana fever|pts|over,2026-08-14,Makayla Timpson,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,F,,10,22.2,21.9,21.9,0.0,0.1,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.17,HIGH,1.004795,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|makayla timpson|dallas wings @ indiana fever|pts|under,2026-08-14,Makayla Timpson,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,F,,10,22.2,21.9,21.9,0.0,0.1,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.17,HIGH,1.004795,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|makayla timpson|dallas wings @ indiana fever|reb|over,2026-08-14,Makayla Timpson,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,REB,OVER,F,,10,22.2,21.9,21.9,0.0,0.1,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.17,HIGH,1.004795,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|makayla timpson|dallas wings @ indiana fever|reb|under,2026-08-14,Makayla Timpson,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,REB,UNDER,F,,10,22.2,21.9,21.9,0.0,0.1,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.17,HIGH,1.004795,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|ast|over,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,OVER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|ast|under,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,UNDER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pa|over,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PA,OVER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pa|under,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PA,UNDER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pr|over,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PR,OVER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pr|under,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PR,UNDER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pra|over,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,OVER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pra|under,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,UNDER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pts|over,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pts|over,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|pts|under,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,UNDER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|ra|over,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,RA,OVER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|ra|under,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,RA,UNDER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|reb|over,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,OVER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|odyssey sims|dallas wings @ indiana fever|reb|under,2026-08-14,Odyssey Sims,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,UNDER,G,,10,11.0,11.0,11.0,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,74.72,MEDIUM,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|3pm|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,3PM,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|3pm|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,3PM,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|ast|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|ast|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|ast|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|ast|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,AST,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pa|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PA,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pa|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PA,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
