player_id,opponent,minutes,points,rebounds,assists,steals,blocks,turnovers,games
pl_84a3b9624cb75439,,11.0,2.7142857142857144,2.0,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,12
pl_84eaedaae32e85d7,,31.08695652173913,17.286956521739132,7.71304347826087,2.4347826086956523,1.3478260869565217,0.45217391304347826,1.608695652173913,118
pl_85b2b70e49e5a1eb,,18.44736842105263,5.276315789473684,2.6578947368421053,2.0526315789473686,0.5263157894736842,0.4342105263157895,1.6842105263157894,85
pl_8625ab31b0ff31b0,,20.0,4.0,3.0,1.0,2.0,0.0,3.0,1
pl_8706e3bf79abc8f8,,14.10344827586207,5.907692307692308,3.0615384615384613,0.8461538461538461,0.47692307692307695,0.38461538461538464,1.0615384615384615,84
pl_8870d24acd800ae5,,24.848484848484848,8.151515151515152,2.606060606060606,2.893939393939394,1.303030303030303,0.8333333333333334,1.5151515151515151,72
pl_8a4596f4b3d6fcec,,17.142857142857142,6.428571428571429,4.123809523809523,0.8380952380952381,0.5904761904761905,0.819047619047619,1.0,117
pl_8cfffe18500e9af1,,4.0,1.0,0.5,0.0,0.5,0.0,0.0,6
pl_8d35c8dda3c537fa,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5
pl_8e8c3de3117384bf,,15.0625,4.25,3.4375,1.125,0.375,0.4166666666666667,0.5416666666666666,72
pl_8f6fd4a5259ea241,,13.955056179775282,5.033707865168539,3.7752808988764044,0.6741573033707865,0.25842696629213485,0.23595505617977527,0.8202247191011236,101
pl_90a1fc35e4d0833f,,11.0,2.0,4.0,0.0,0.0,0.0,0.0,1
pl_91fa399932076bab,,20.40506329113924,7.594936708860759,4.924050632911392,1.6708860759493671,0.7468354430379747,1.0253164556962024,1.1518987341772151,105
pl_9201a353366bfdf8,,29.471910112359552,12.55056179775281,3.943820224719101,3.4719101123595504,1.898876404494382,0.33707865168539325,1.752808988764045,91
pl_925d7c2709562b1c,,2.5,1.25,0.25,0.0,0.0,0.0,0.0,16
pl_927a0b21091e3836,,23.80851063829787,9.23404255319149,2.1702127659574466,4.0638297872340425,1.0425531914893618,0.23404255319148937,2.0638297872340425,67
pl_92d250c94196318f,,6.0,1.0,1.25,0.25,0.5,0.0,0.25,7
pl_930ec4449bf816dc,,2.0,0.0,0.5,0.0,0.0,0.0,0.5,3
pl_936ccc185569c0e0,,13.0,3.0,1.0,1.0,0.0,0.0,1.0,1
pl_96dcc7c7fe3d6fbc,,7.0,2.5,1.0,0.5,0.0,0.5,0.5,12
pl_973fb339a70cb407,,5.0,2.0,0.0,1.0,0.5,0.0,0.0,9
pl_97437aae7bd51fd3,,8.25,1.25,1.4166666666666667,0.08333333333333333,0.3333333333333333,0.5,0.5833333333333334,18
pl_97ce373787b564c7,,30.652542372881356,10.779661016949152,3.440677966101695,5.940677966101695,1.38135593220339,0.652542372881356,2.694915254237288,121
pl_98696d9d8f881e4c,,14.5,3.0,1.75,0.75,0.0,0.25,0.5,7
pl_98dcc03f2a3a4456,,15.27027027027027,6.1891891891891895,1.8108108108108107,2.2432432432432434,0.8108108108108109,0.21621621621621623,1.4864864864864864,52
pl_999c88514445006c,,28.493506493506494,14.38961038961039,3.4285714285714284,3.5194805194805197,1.103896103896104,0.37662337662337664,2.4545454545454546,108
pl_9a019f46430843cd,,12.375,4.666666666666667,2.8333333333333335,0.5,0.5416666666666666,0.375,0.7083333333333334,27
pl_9b9821e1b9e986c6,,3.84,1.0,0.72,0.08,0.04,0.16,0.12,47
pl_9bcf5b4e0b9b582f,,5.714285714285714,1.7857142857142858,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,26
pl_9c2c1845018e7de3,,22.681159420289855,8.18840579710145,2.2318840579710146,2.7246376811594204,0.855072463768116,0.07246376811594203,1.5217391304347827,77
pl_9d2d9557e55df68f,,10.608695652173912,4.0,1.4782608695652173,0.6086956521739131,0.43478260869565216,0.30434782608695654,0.8695652173913043,25
pl_9f5d906bad6d9a21,,15.227272727272727,7.045454545454546,2.727272727272727,1.4393939393939394,0.7575757575757576,0.22727272727272727,0.8787878787878788,71
pl_a16dc7f41e113ba9,,30.464285714285715,18.821428571428573,5.035714285714286,5.892857142857143,1.2857142857142858,0.7142857142857143,2.9642857142857144,30
pl_a1fae84753cfb78d,,4.34375,1.15625,0.59375,0.21875,0.03125,0.1875,0.28125,74
pl_a208741d9668152d,,18.640625,6.046875,4.28125,1.125,0.75,0.234375,1.015625,65
pl_a30ed806947228e7,,21.6625,9.55,3.45,0.8375,0.5125,0.4,0.4625,93
pl_a4bd97254e32a924,,27.12727272727273,13.8,6.9363636363636365,2.3,1.309090909090909,0.6454545454545455,2.390909090909091,114
pl_a4df35e5a7a044a5,,12.827586206896552,3.0344827586206895,0.7586206896551724,1.2758620689655173,0.5172413793103449,0.0,0.4482758620689655,29
pl_a5072a918317988b,,4.7407407407407405,0.9259259259259259,0.4074074074074074,0.37037037037037035,0.1111111111111111,0.0,0.2222222222222222,39
pl_a5dd83848d78485a,,7.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3
pl_a65e33f4691d30cc,,10.375,2.875,1.25,0.7083333333333334,0.16666666666666666,0.0,0.7083333333333334,27
pl_a69f1ab4c59209c0,,18.28205128205128,6.52991452991453,4.64957264957265,2.3162393162393164,0.6581196581196581,0.28205128205128205,1.606837606837607,122
