player_id,season,team,source_player_id,player,team_abbr,position,source_system,source_file
pl_6cf4619f98a88749,2024,Sparks,4433404,Cameron Brink,LA,F,sportsdataverse,player_profiles_2024.csv
pl_6cf4619f98a88749,2025,Sparks,4433404,Cameron Brink,LA,F,sportsdataverse,player_profiles_2025.csv
pl_6cf4619f98a88749,2026,Sparks,4433404,Cameron Brink,LA,F,espn_api,player_profiles_2026.csv
pl_6cff0f84ef457815,2024,Fever,4432864,Celeste Taylor,IND,G,sportsdataverse,player_profiles_2024.csv
pl_6cff0f84ef457815,2024,Mercury,4432864,Celeste Taylor,PHX,G,sportsdataverse,player_profiles_2024.csv
pl_6cff0f84ef457815,2024,Sun,4432864,Celeste Taylor,CON,G,sportsdataverse,player_profiles_2024.csv
pl_6ea88c4443fd507d,2024,Fever,3142191,Kelsey Mitchell,IND,G,sportsdataverse,player_profiles_2024.csv
pl_6ea88c4443fd507d,2024,Team WNBA,3142191,Kelsey Mitchell,WNBASTARS,G,sportsdataverse,player_profiles_2024.csv
pl_6ea88c4443fd507d,2025,Fever,3142191,Kelsey Mitchell,IND,G,sportsdataverse,player_profiles_2025.csv
pl_6ea88c4443fd507d,2025,TEAM CLARK,3142191,Kelsey Mitchell,CLA,G,sportsdataverse,player_profiles_2025.csv
pl_6ea88c4443fd507d,2026,Fever,3142191,Kelsey Mitchell,IND,G,espn_api,player_profiles_2026.csv
pl_6ea88c4443fd507d,2026,TEAM COOP,3142191,Kelsey Mitchell,COOP,G,espn_api,player_profiles_2026.csv
pl_6f0a6e675a6b9dc1,2025,Valkyries,4899328,Kaitlyn Chen,GS,G,sportsdataverse,player_profiles_2025.csv
pl_6f0a6e675a6b9dc1,2026,Valkyries,4899328,Kaitlyn Chen,GS,G,espn_api,player_profiles_2026.csv
pl_6f25d673dc3ee965,2025,Sun,2529125,Haley Peters,CON,F,sportsdataverse,player_profiles_2025.csv
pl_718050d09b51deba,2024,Fever,2955898,Damiris Dantas,IND,C,sportsdataverse,player_profiles_2024.csv
pl_718050d09b51deba,2025,Fever,2955898,Damiris Dantas,IND,C,sportsdataverse,player_profiles_2025.csv
pl_718050d09b51deba,2026,Fever,2955898,Damiris Dantas,IND,C,espn_api,player_profiles_2026.csv
pl_72b44918d2cfa628,2026,NIGERIA,5346856,Vera Ojenuwa,NIGER,F,espn_api,player_profiles_2026.csv
pl_7391c8d2b0b526dd,2024,Lynx,5017721,Sika Kone,MIN,F,sportsdataverse,player_profiles_2024.csv
pl_7391c8d2b0b526dd,2024,Mystics,5017721,Sika Kone,WSH,F,sportsdataverse,player_profiles_2024.csv
pl_7391c8d2b0b526dd,2025,Dream,5017721,Sika Kone,ATL,F,sportsdataverse,player_profiles_2025.csv
pl_7391c8d2b0b526dd,2025,Mystics,5017721,Sika Kone,WSH,F,sportsdataverse,player_profiles_2025.csv
pl_7391c8d2b0b526dd,2026,Dream,5017721,Sika Kone,ATL,F,espn_api,player_profiles_2026.csv
pl_744e9821e1581b96,2024,Sparks,3142327,Kia Nurse,LA,G,sportsdataverse,player_profiles_2024.csv
pl_744e9821e1581b96,2025,Sky,3142327,Kia Nurse,CHI,G,sportsdataverse,player_profiles_2025.csv
pl_744e9821e1581b96,2026,Tempo,3142327,Kia Nurse,TOR,G,espn_api,player_profiles_2026.csv
pl_74b14d712192a684,2024,Aces,4595236,Dyaisha Fair,LV,G,sportsdataverse,player_profiles_2024.csv
pl_76d93726b58baad1,2024,Aces,2284331,Emma Cannon,LV,F,sportsdataverse,player_profiles_2024.csv
pl_76d93726b58baad1,2025,Sparks,2284331,Emma Cannon,LA,F,sportsdataverse,player_profiles_2025.csv
pl_76d93726b58baad1,2026,Sparks,2284331,Emma Cannon,LA,F,espn_api,player_profiles_2026.csv
pl_773ac0cc9f92937f,2024,Sun,3058895,Brionna Jones,CON,F,sportsdataverse,player_profiles_2024.csv
pl_773ac0cc9f92937f,2024,Team WNBA,3058895,Brionna Jones,WNBASTARS,F,sportsdataverse,player_profiles_2024.csv
pl_773ac0cc9f92937f,2025,Dream,3058895,Brionna Jones,ATL,F,sportsdataverse,player_profiles_2025.csv
pl_773ac0cc9f92937f,2025,TEAM CLARK,3058895,Brionna Jones,CLA,F,sportsdataverse,player_profiles_2025.csv
pl_773ac0cc9f92937f,2026,Dream,3058895,Brionna Jones,ATL,F,espn_api,player_profiles_2026.csv
pl_778d39e799674912,2024,Dream,4432834,Laeticia Amihere,ATL,F,sportsdataverse,player_profiles_2024.csv
pl_778d39e799674912,2025,Valkyries,4432834,Laeticia Amihere,GS,F,sportsdataverse,player_profiles_2025.csv
pl_778d39e799674912,2026,Valkyries,4432834,Laeticia Amihere,GS,F,espn_api,player_profiles_2026.csv
pl_77feeed385f7b6c0,2024,Aces,3065570,Kelsey Plum,LV,G,sportsdataverse,player_profiles_2024.csv
pl_77feeed385f7b6c0,2024,Team USA,3065570,Kelsey Plum,USA,G,sportsdataverse,player_profiles_2024.csv
pl_77feeed385f7b6c0,2025,Sparks,3065570,Kelsey Plum,LA,G,sportsdataverse,player_profiles_2025.csv
pl_77feeed385f7b6c0,2025,TEAM COLLIER,3065570,Kelsey Plum,COL,G,sportsdataverse,player_profiles_2025.csv
pl_77feeed385f7b6c0,2026,Sparks,3065570,Kelsey Plum,LA,G,espn_api,player_profiles_2026.csv
pl_788e6ea1310778fd,2026,Sun,4433798,Taylor Bigby,CON,G,espn_api,player_profiles_2026.csv
pl_7897ca9d575458b3,2024,Sky,3904576,Marina Mabrey,CHI,G,sportsdataverse,player_profiles_2024.csv
pl_7897ca9d575458b3,2024,Sun,3904576,Marina Mabrey,CON,G,sportsdataverse,player_profiles_2024.csv
pl_7897ca9d575458b3,2025,Sun,3904576,Marina Mabrey,CON,G,sportsdataverse,player_profiles_2025.csv
pl_7897ca9d575458b3,2026,TEAM COOP,3904576,Marina Mabrey,COOP,G,espn_api,player_profiles_2026.csv
pl_7897ca9d575458b3,2026,Tempo,3904576,Marina Mabrey,TOR,G,espn_api,player_profiles_2026.csv
pl_78c2564e363837f3,2024,Wings,3913903,Teaira McCowan,DAL,C,sportsdataverse,player_profiles_2024.csv
pl_78c2564e363837f3,2025,Wings,3913903,Teaira McCowan,DAL,C,sportsdataverse,player_profiles_2025.csv
pl_78c2564e363837f3,2026,Lynx,3913903,Teaira McCowan,MIN,C,espn_api,player_profiles_2026.csv
pl_7968728052e37934,2024,Sky,4433405,Kamilla Cardoso,CHI,C,sportsdataverse,player_profiles_2024.csv
pl_7968728052e37934,2025,Sky,4433405,Kamilla Cardoso,CHI,C,sportsdataverse,player_profiles_2025.csv
pl_7968728052e37934,2026,Sky,4433405,Kamilla Cardoso,CHI,C,espn_api,player_profiles_2026.csv
pl_7ba7b666dbbd7854,2025,Mystics,4433416,Madison Scott,WSH,G,sportsdataverse,player_profiles_2025.csv
pl_7ba7b666dbbd7854,2026,Mystics,4433416,Madison Scott,WSH,G,espn_api,player_profiles_2026.csv
pl_7d61e6b861f4de2c,2024,Sparks,3142010,Azura Stevens,LA,F,sportsdataverse,player_profiles_2024.csv
pl_7d61e6b861f4de2c,2025,Sparks,3142010,Azura Stevens,LA,F,sportsdataverse,player_profiles_2025.csv
pl_7d61e6b861f4de2c,2026,Sky,3142010,Azura Stevens,CHI,F,espn_api,player_profiles_2026.csv
pl_7e326ab1cc47e0c5,2024,Aces,4433633,Kierstan Bell,LV,F,sportsdataverse,player_profiles_2024.csv
pl_7e326ab1cc47e0c5,2025,Aces,4433633,Kierstan Bell,LV,F,sportsdataverse,player_profiles_2025.csv
pl_7e326ab1cc47e0c5,2026,Aces,4433633,Kierstan Bell,LV,F,espn_api,player_profiles_2026.csv
pl_7ea95322fc050de7,2026,Storm,4698736,Flau'jae Johnson,SEA,G,espn_api,player_profiles_2026.csv
pl_7f95cf8105c32fc9,2024,Mystics,2529183,Stefanie Dolson,WSH,C,sportsdataverse,player_profiles_2024.csv
pl_7f95cf8105c32fc9,2025,Mystics,2529183,Stefanie Dolson,WSH,C,sportsdataverse,player_profiles_2025.csv
pl_7f95cf8105c32fc9,2026,Storm,2529183,Stefanie Dolson,SEA,C,espn_api,player_profiles_2026.csv
pl_819190efdb576b9c,2024,Sky,3058888,Kaela Davis,CHI,F,sportsdataverse,player_profiles_2024.csv
pl_82e61535f0085d21,2025,Valkyries,4790264,Janelle Salaun,GS,F,sportsdataverse,player_profiles_2025.csv
pl_82e61535f0085d21,2026,Valkyries,4790264,Janelle Salaun,GS,F,espn_api,player_profiles_2026.csv
pl_8319b052523e2db3,2024,Storm,4433468,Nika Muhl,SEA,G,sportsdataverse,player_profiles_2024.csv
pl_831e8ee76670c6eb,2024,Sun,2984741,Tiffany Mitchell,CON,G,sportsdataverse,player_profiles_2024.csv
pl_831e8ee76670c6eb,2025,Aces,2984741,Tiffany Mitchell,LV,G,sportsdataverse,player_profiles_2025.csv
pl_831e8ee76670c6eb,2025,Storm,2984741,Tiffany Mitchell,SEA,G,sportsdataverse,player_profiles_2025.csv
pl_83d39d4c97715818,2026,Dream,5208983,Isobel Borlase,ATL,G,espn_api,player_profiles_2026.csv
pl_84142be7011bbea4,2024,Liberty,4433386,Jaylyn Sherrod,NY,G,sportsdataverse,player_profiles_2024.csv
pl_84142be7011bbea4,2025,Liberty,4433386,Jaylyn Sherrod,NY,G,sportsdataverse,player_profiles_2025.csv
pl_84142be7011bbea4,2025,Lynx,4433386,Jaylyn Sherrod,MIN,G,sportsdataverse,player_profiles_2025.csv
pl_84142be7011bbea4,2026,Dream,4433386,Jaylyn Sherrod,ATL,G,espn_api,player_profiles_2026.csv
pl_84142be7011bbea4,2026,Lynx,4433386,Jaylyn Sherrod,MIN,G,espn_api,player_profiles_2026.csv
pl_84191fe3efe55532,2026,Tempo,4565505,Kiki Rice,TOR,G,espn_api,player_profiles_2026.csv
pl_84991a3be5585263,2024,Lynx,3906972,Bridget Carleton,MIN,F,sportsdataverse,player_profiles_2024.csv
pl_84991a3be5585263,2025,Lynx,3906972,Bridget Carleton,MIN,F,sportsdataverse,player_profiles_2025.csv
pl_84991a3be5585263,2026,Fire,3906972,Bridget Carleton,POR,F,espn_api,player_profiles_2026.csv
pl_84a3b9624cb75439,2026,Liberty,4281930,Anneli Maley,NY,F,espn_api,player_profiles_2026.csv
pl_84a3b9624cb75439,2026,Mercury,4281930,Anneli Maley,PHX,F,espn_api,player_profiles_2026.csv
pl_84eaedaae32e85d7,2024,Storm,1068,Nneka Ogwumike,SEA,F,sportsdataverse,player_profiles_2024.csv
pl_84eaedaae32e85d7,2024,Team WNBA,1068,Nneka Ogwumike,WNBASTARS,F,sportsdataverse,player_profiles_2024.csv
pl_84eaedaae32e85d7,2025,Storm,1068,Nneka Ogwumike,SEA,F,sportsdataverse,player_profiles_2025.csv
pl_84eaedaae32e85d7,2025,TEAM COLLIER,1068,Nneka Ogwumike,COL,F,sportsdataverse,player_profiles_2025.csv
pl_84eaedaae32e85d7,2026,Sparks,1068,Nneka Ogwumike,LA,F,espn_api,player_profiles_2026.csv
pl_84eaedaae32e85d7,2026,TEAM SPOON,1068,Nneka Ogwumike,SPO,F,espn_api,player_profiles_2026.csv
pl_85b2b70e49e5a1eb,2024,Dream,4595910,Haley Jones,ATL,G,sportsdataverse,player_profiles_2024.csv
pl_85b2b70e49e5a1eb,2025,Mercury,4595910,Haley Jones,PHX,G,sportsdataverse,player_profiles_2025.csv
pl_85b2b70e49e5a1eb,2025,Wings,4595910,Haley Jones,DAL,G,sportsdataverse,player_profiles_2025.csv
pl_85b2b70e49e5a1eb,2026,Fire,4595910,Haley Jones,POR,G,espn_api,player_profiles_2026.csv
pl_85b2b70e49e5a1eb,2026,Wings,4595910,Haley Jones,DAL,G,espn_api,player_profiles_2026.csv
pl_8625ab31b0ff31b0,2026,NIGERIA,2491811,Victoria Macaulay,NIGER,C,espn_api,player_profiles_2026.csv
pl_8706e3bf79abc8f8,2024,Dream,2529458,Cheyenne Parker-Tyus,ATL,F,sportsdataverse,player_profiles_2024.csv
pl_8706e3bf79abc8f8,2025,Aces,2529458,Cheyenne Parker-Tyus,LV,F,sportsdataverse,player_profiles_2025.csv
pl_8706e3bf79abc8f8,2026,Aces,2529458,Cheyenne Parker-Tyus,LV,F,espn_api,player_profiles_2026.csv
pl_8870d24acd800ae5,2025,Sun,4433514,Saniya Rivers,CON,G,sportsdataverse,player_profiles_2025.csv
pl_8870d24acd800ae5,2026,Sun,4433514,Saniya Rivers,CON,G,espn_api,player_profiles_2026.csv
pl_8a4596f4b3d6fcec,2024,Sun,4398966,Olivia Nelson-Ododa,CON,C,sportsdataverse,player_profiles_2024.csv
pl_8a4596f4b3d6fcec,2025,Sun,4398966,Olivia Nelson-Ododa,CON,C,sportsdataverse,player_profiles_2025.csv
pl_8a4596f4b3d6fcec,2026,Sun,4398966,Olivia Nelson-Ododa,CON,C,espn_api,player_profiles_2026.csv
pl_8cfffe18500e9af1,2024,Mystics,4432841,Jakia Brown-Turner,WSH,G,sportsdataverse,player_profiles_2024.csv
pl_8d35c8dda3c537fa,2026,Valkyries,4398577,Miela Sowah,GS,G,espn_api,player_profiles_2026.csv
pl_8e8c3de3117384bf,2024,Lynx,4398938,Dorka Juhasz,MIN,F,sportsdataverse,player_profiles_2024.csv
pl_8e8c3de3117384bf,2026,Lynx,4398938,Dorka Juhasz,MIN,F,espn_api,player_profiles_2026.csv
pl_8f6fd4a5259ea241,2024,Sparks,4336633,Li Yueru,LA,C,sportsdataverse,player_profiles_2024.csv
pl_8f6fd4a5259ea241,2025,Storm,4336633,Li Yueru,SEA,C,sportsdataverse,player_profiles_2025.csv
pl_8f6fd4a5259ea241,2025,Wings,4336633,Li Yueru,DAL,C,sportsdataverse,player_profiles_2025.csv
pl_8f6fd4a5259ea241,2026,Wings,4336633,Li Yueru,DAL,C,espn_api,player_profiles_2026.csv
pl_90a1fc35e4d0833f,2026,Sun,4433413,Madison Hayes,CON,G,espn_api,player_profiles_2026.csv
pl_91fa399932076bab,2024,Sky,2566081,Elizabeth Williams,CHI,C,sportsdataverse,player_profiles_2024.csv
pl_91fa399932076bab,2025,Sky,2566081,Elizabeth Williams,CHI,C,sportsdataverse,player_profiles_2025.csv
pl_91fa399932076bab,2026,Sky,2566081,Elizabeth Williams,CHI,C,espn_api,player_profiles_2026.csv
pl_9201a353366bfdf8,2024,Storm,3142328,Gabby Williams,SEA,F,sportsdataverse,player_profiles_2024.csv
pl_9201a353366bfdf8,2025,Storm,3142328,Gabby Williams,SEA,F,sportsdataverse,player_profiles_2025.csv
pl_9201a353366bfdf8,2025,TEAM CLARK,3142328,Gabby Williams,CLA,F,sportsdataverse,player_profiles_2025.csv
pl_9201a353366bfdf8,2026,TEAM COOP,3142328,Gabby Williams,COOP,F,espn_api,player_profiles_2026.csv
pl_9201a353366bfdf8,2026,Valkyries,3142328,Gabby Williams,GS,F,espn_api,player_profiles_2026.csv
pl_925d7c2709562b1c,2026,Valkyries,4066546,Nadia Fingall,GS,C,espn_api,player_profiles_2026.csv
pl_927a0b21091e3836,2024,Sparks,4066553,Aari McDonald,LA,G,sportsdataverse,player_profiles_2024.csv
pl_927a0b21091e3836,2025,Fever,4066553,Aari McDonald,IND,G,sportsdataverse,player_profiles_2025.csv
pl_92d250c94196318f,2025,Aces,2591976,Crystal Bradford,LV,F,sportsdataverse,player_profiles_2025.csv
pl_930ec4449bf816dc,2024,Lynx,4398567,Taylor Soule,MIN,F,sportsdataverse,player_profiles_2024.csv
pl_936ccc185569c0e0,2026,Fever,4433811,Jessica Timmons,IND,G,espn_api,player_profiles_2026.csv
pl_96dcc7c7fe3d6fbc,2026,Mystics,5106145,Darianna Littlepage-Buggs,WSH,G,espn_api,player_profiles_2026.csv
pl_973fb339a70cb407,2026,Wings,5345473,Costanza Verona,DAL,G,espn_api,player_profiles_2026.csv
pl_97437aae7bd51fd3,2025,Aces,4433309,Elizabeth Kitley,LV,C,sportsdataverse,player_profiles_2025.csv
pl_97437aae7bd51fd3,2025,Valkyries,4433309,Elizabeth Kitley,GS,C,sportsdataverse,player_profiles_2025.csv
pl_97ce373787b564c7,2024,Aces,2529122,Chelsea Gray,LV,G,sportsdataverse,player_profiles_2024.csv
pl_97ce373787b564c7,2024,Team USA,2529122,Chelsea Gray,USA,G,sportsdataverse,player_profiles_2024.csv
pl_97ce373787b564c7,2025,Aces,2529122,Chelsea Gray,LV,G,sportsdataverse,player_profiles_2025.csv
pl_97ce373787b564c7,2026,Aces,2529122,Chelsea Gray,LV,G,espn_api,player_profiles_2026.csv
pl_98696d9d8f881e4c,2026,Mystics,5278157,Alex Wilson,WSH,G,espn_api,player_profiles_2026.csv
pl_98dcc03f2a3a4456,2025,Wings,4434015,JJ Quinerly,DAL,G,sportsdataverse,player_profiles_2025.csv
pl_98dcc03f2a3a4456,2026,Wings,4434015,JJ Quinerly,DAL,G,espn_api,player_profiles_2026.csv
pl_999c88514445006c,2024,Mystics,2988756,Brittney Sykes,WSH,G,sportsdataverse,player_profiles_2024.csv
pl_999c88514445006c,2025,Mystics,2988756,Brittney Sykes,WSH,G,sportsdataverse,player_profiles_2025.csv
pl_999c88514445006c,2025,Storm,2988756,Brittney Sykes,SEA,G,sportsdataverse,player_profiles_2025.csv
pl_999c88514445006c,2025,TEAM CLARK,2988756,Brittney Sykes,CLA,G,sportsdataverse,player_profiles_2025.csv
pl_999c88514445006c,2026,Tempo,2988756,Brittney Sykes,TOR,G,espn_api,player_profiles_2026.csv
pl_9a019f46430843cd,2026,Fire,5108550,Serah Williams,POR,C,espn_api,player_profiles_2026.csv
pl_9b9821e1b9e986c6,2024,Sun,3099025,Astou Ndour-Fall,CON,C,sportsdataverse,player_profiles_2024.csv
pl_9bcf5b4e0b9b582f,2026,Fever,5105731,Grace VanSlooten,IND,F,espn_api,player_profiles_2026.csv
pl_9bcf5b4e0b9b582f,2026,Storm,5105731,Grace VanSlooten,SEA,F,espn_api,player_profiles_2026.csv
pl_9c2c1845018e7de3,2025,Mercury,5274110,Monique Akoa Makani,PHX,G,sportsdataverse,player_profiles_2025.csv
pl_9c2c1845018e7de3,2026,Mercury,5274110,Monique Akoa Makani,PHX,G,espn_api,player_profiles_2026.csv
pl_9d2d9557e55df68f,2026,Sun,5345319,Nell Angloma,CON,F,espn_api,player_profiles_2026.csv
pl_9f5d906bad6d9a21,2025,Wings,4433807,Aziaha James,DAL,G,sportsdataverse,player_profiles_2025.csv
pl_9f5d906bad6d9a21,2026,Wings,4433807,Aziaha James,DAL,G,espn_api,player_profiles_2026.csv
pl_a16dc7f41e113ba9,2026,Lynx,4433791,Olivia Miles,MIN,G,espn_api,player_profiles_2026.csv
pl_a16dc7f41e113ba9,2026,TEAM SPOON,4433791,Olivia Miles,SPO,G,espn_api,player_profiles_2026.csv
pl_a1fae84753cfb78d,2024,Liberty,4433661,Marquesha Davis,NY,G,sportsdataverse,player_profiles_2024.csv
pl_a1fae84753cfb78d,2025,Liberty,4433661,Marquesha Davis,NY,G,sportsdataverse,player_profiles_2025.csv
pl_a1fae84753cfb78d,2025,Sky,4433661,Marquesha Davis,CHI,G,sportsdataverse,player_profiles_2025.csv
pl_a208741d9668152d,2025,Valkyries,4065780,Kaila Charles,GS,G,sportsdataverse,player_profiles_2025.csv
pl_a208741d9668152d,2025,Wings,4065780,Kaila Charles,DAL,G,sportsdataverse,player_profiles_2025.csv
pl_a208741d9668152d,2026,Valkyries,4065780,Kaila Charles,GS,G,espn_api,player_profiles_2026.csv
pl_a30ed806947228e7,2024,Wings,4399415,Maddy Siegrist,DAL,F,sportsdataverse,player_profiles_2024.csv
pl_a30ed806947228e7,2025,Wings,4399415,Maddy Siegrist,DAL,F,sportsdataverse,player_profiles_2025.csv
pl_a30ed806947228e7,2026,Wings,4399415,Maddy Siegrist,DAL,F,espn_api,player_profiles_2026.csv
pl_a4bd97254e32a924,2024,Wings,2529130,Natasha Howard,DAL,F,sportsdataverse,player_profiles_2024.csv
pl_a4bd97254e32a924,2025,Fever,2529130,Natasha Howard,IND,F,sportsdataverse,player_profiles_2025.csv
pl_a4bd97254e32a924,2026,Lynx,2529130,Natasha Howard,MIN,F,espn_api,player_profiles_2026.csv
pl_a4bd97254e32a924,2026,TEAM COOP,2529130,Natasha Howard,COOP,F,espn_api,player_profiles_2026.csv
pl_a4df35e5a7a044a5,2026,Lynx,4873358,Antonia Delaere,MIN,F,espn_api,player_profiles_2026.csv
pl_a5072a918317988b,2024,Wings,4399114,Lou Lopez Senechal,DAL,G,sportsdataverse,player_profiles_2024.csv
pl_a5dd83848d78485a,2025,Wings,4898994,Serena Sundell,DAL,G,sportsdataverse,player_profiles_2025.csv
pl_a65e33f4691d30cc,2026,Sparks,5105729,Chance Gray,LA,G,espn_api,player_profiles_2026.csv
pl_a69f1ab4c59209c0,2024,Lynx,3142055,Myisha Hines-Allen,MIN,F,sportsdataverse,player_profiles_2024.csv
pl_a69f1ab4c59209c0,2024,Mystics,3142055,Myisha Hines-Allen,WSH,F,sportsdataverse,player_profiles_2024.csv
pl_a69f1ab4c59209c0,2025,Wings,3142055,Myisha Hines-Allen,DAL,F,sportsdataverse,player_profiles_2025.csv
pl_a69f1ab4c59209c0,2026,Fever,3142055,Myisha Hines-Allen,IND,F,espn_api,player_profiles_2026.csv
pl_a6b750ec791d86be,2024,Sparks,4433630,Rickea Jackson,LA,F,sportsdataverse,player_profiles_2024.csv
pl_a6b750ec791d86be,2025,Sparks,4433630,Rickea Jackson,LA,F,sportsdataverse,player_profiles_2025.csv
pl_a6b750ec791d86be,2026,Sky,4433630,Rickea Jackson,CHI,F,espn_api,player_profiles_2026.csv
pl_a6be6c1be9bc91e7,2026,Fire,5105406,Frieda Buhner,POR,F,espn_api,player_profiles_2026.csv
pl_a70a0e88781dddff,2024,Sky,2566453,Isabelle Harrison,CHI,F,sportsdataverse,player_profiles_2024.csv
pl_a70a0e88781dddff,2025,Liberty,2566453,Isabelle Harrison,NY,F,sportsdataverse,player_profiles_2025.csv
pl_a70a0e88781dddff,2026,Tempo,2566453,Isabelle Harrison,TOR,F,espn_api,player_profiles_2026.csv
pl_a747221cd96dcc26,2024,Storm,4068161,Joyner Holmes,SEA,F,sportsdataverse,player_profiles_2024.csv
pl_a747221cd96dcc26,2025,Aces,4068161,Joyner Holmes,LV,F,sportsdataverse,player_profiles_2025.csv
pl_a747221cd96dcc26,2026,Storm,4068161,Joyner Holmes,SEA,F,espn_api,player_profiles_2026.csv
pl_a7a5828cfcca3acf,2024,Sparks,4432832,Zia Cooke,LA,G,sportsdataverse,player_profiles_2024.csv
pl_a7a5828cfcca3acf,2025,Storm,4432832,Zia Cooke,SEA,G,sportsdataverse,player_profiles_2025.csv
pl_a7a5828cfcca3acf,2026,Storm,4432832,Zia Cooke,SEA,G,espn_api,player_profiles_2026.csv
pl_a8c6901f4d81a98e,2024,Mercury,2998938,Kahleah Copper,PHX,G,sportsdataverse,player_profiles_2024.csv
pl_a8c6901f4d81a98e,2024,Team USA,2998938,Kahleah Copper,USA,G,sportsdataverse,player_profiles_2024.csv
